,text,label
7480,@JetBlue Perhaps you need to start recruiting @msbgu ;),4
7483,@JetBlue's flight Flight Booking Problems experience is pretty great!,4
7485,@JetBlue thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business,4
7510,"@jetblue, it would be nice if the app would actually inform you that a flight is delayed.",4
7521,"@JetBlue if someone had bothered to inform us that the airport closed, that would have helped.",4
7537,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",4
7538,@JetBlue according to jfk plenty of planes are landing. No problem there,4
7544,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!",4
7546,"@JetBlue where is the ""award winning service""?",4
7563,@JetBlue Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks,4
7571,@JetBlue That's not weather reLate Flightd.  You are just being nice and blaming the weather.  Airport just wasn't prepared. Investigation time.,4
7573,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse,4
7597,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,4
7598,"@JetBlue well, the last update was in the right direction, at least! I'll keep my fingers crossed.",4
7604,"@JetBlue is JFK still closed? Tryna get out of Ft Lauderdale on flight 502, just want to get home to nyc!",4
7617,@JetBlue you want me to talk to the wall?,4
7627,@JetBlue on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?,4
7631,@JetBlue  I'm at 4:05  will be nasty in Boston. Have family driving 90 min to pick me up from Erie think flight - what if Cancelled Flighted?,4
7636,@JetBlue won't see my money again after their poor service    should have stuck with virgin america what was i thinking trying jetblue???,4
7644,@JetBlue my flight 475 Cancelled Flighted due to lavatory problems. Can't confirm if they are gonna get a flight from Boston Logan Int,4
7669,@JetBlue @dgruber1700  oh wow and I'm complaining about two hour on the run way shucks JetBlue NOT GOOD your service was better than this,4
7673,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome,4
7674,@JetBlue that is not what your employee at Logan told me. I finally got one to meet my daughter on her first solo flight after rude rep :(,4
7686,"@JetBlue You can pass that along to my wife, daughter, daughter's friend, my elderly mother-in-law.  They spent several hours waiting.",4
7706,@JetBlue you got yourselves hot ladies flying the air for life #loyal,4
7707,@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed,4
7711,@JetBlue I flew on a flight about 3 months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?,4
7720,"@JetBlue I did not! She's a woman who's a lead, she was working at gate c26.",4
7721,@JetBlue what are the chances of one of your flights leaving at 6am out of Newark nj being Cancelled Flightled tomorrow?,4
7728,"@JetBlue Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",4
7735,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know,4
7739,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/9bzqZQx8DC,4
7743,@JetBlue what crew? No one here is helping.,4
7758,"@JetBlue Hey Jetblue, you Cancelled Flightled our flight from ST Maarten to JFK.  Stranded my family in the baggage area and lost my daughters luggage",4
7760,@JetBlue Exciting times ahead! 😁🎉,4
7761,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE,4
7767,@JetBlue I sure hope you guys get me to DC to speak tomorrow! &amp; @JohnNosta &amp; @United: I'm winning here with @JetBlue,4
7769,"@JetBlue I now learned that customer service at SXM works for the airport, not JetBlue. They need a supervisor to do anything.",4
7774,@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26,4
7775,"@JetBlue making a bad situation worse. Cancelled Flighted flight, making us stay overnight in SXM. Won't provide vouchers to stay in a different hotel",4
7779,@JetBlue at what point do u Cancelled Flight flights to DCA- other airlines have already Cancelled Flightled,4
7781,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e,4
7785,@JetBlue send more service agents so all the stranded passengers can be helped!!!🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘,4
7792,@JetBlue Phew!! Did it!! (Pant. Wheeze) http://t.co/ZPZ78POeON,4
7805,@JetBlue got it wish they would communicate more w us,4
7823,@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor,4
7825,"@JetBlue yes, last month when Boston got the first big snow storm and my flight was Cancelled Flightled.",4
7831,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!,4
7835,@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;),4
7838,"@JetBlue my mom's baggage is lost, in fly 1557 fort lauderdale-Bogotá today, Colombian employees treated us badly , need help please",4
7842,@JetBlue minutes to spare.,4
7844,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in",4
7850,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,4
7857,@jetblue had me on hold foreverrrrrr,4
7860,@JetBlue Fliers to Gain Access to WSJ Content - Analyst Blog - Nasdaq http://t.co/dWEse7Xidr,4
7862,@JetBlue if you want to fly in a storm that's your right. But give us the choice. We have kids and don't want to chance it. #nixchangefees,4
7872,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,4
7874,@JetBlue do you have a waiver for NY weather today?,4
7877,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet",4
7884,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,4
7892,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,4
7896,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,4
7906,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/,4
7919,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD,4
7928,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay,4
7933,@JetBlue can you share where it is coming from?,4
7943,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",4
7957,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”",4
7967,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .,4
7969,.@JetBlue process begins 6:48,4
7970,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,4
8005,"@jetblue captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",4
8020,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",4
8035,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,4
8038,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,4
8039,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,4
8042,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,4
8054,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,4
8060,@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊,4
8063,@JetBlue sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,4
8074,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,4
8105,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav,4
8106,@JetBlue beautiful ride. Thanks again:),4
8109,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,4
8111,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business,4
8120,@JetBlue Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,4
8122,@JetBlue Oh I will. #Disney bound. #workhard #playsoon,4
8139,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj,4
8147,"@JetBlue using A321 JFK-SEA for Summer 2015. It will be my first A321 flight ever! No Mint to Seattle, Core Config only.",4
8148,@JetBlue how much for a trip to a warm island @SamChampion http://t.co/N3SUIip0VW,4
8149,@JetBlue Has DC Thinking About Summer With New Nantucket Service - @MarketWatch http://t.co/yI4wGUk5tr,4
8150,@JetBlue it's ok. Things happen. Just very frustrated when you have to change your schedule. See you tomorrow for a new rescheduled flight.,4
8152,@JetBlue your airline should have a better system to Inform your clients when their flights are Cancelled Flightled last min. 😒👺 we have schedules too,4
8158,"@JetBlue Love you, bae. #JetBae",4
8169,@JetBlue ugh always know a way to my heart 😘🙌,4
8175,@JetBlue #poorservice #poorcommunication #waitingsince 10:51 for bags frm flight 424!!! #jetblue,4
8176,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,4
8179,@JetBlue what is going on? We arrived at 10:51pm Not One Bag Has Been Unloaded!! Flight 424,4
8194,@JetBlue look what I capture at Uvf http://t.co/Lj2ZXZN8kG,4
8195,@JetBlue I'm so ready to see N598JB n N775JB on my Island but on a weekend to capture it,4
8196,@JetBlue my flight attendant Angel was awesome. #415 #kudos,4
8207,@JetBlue time to reevaluate my nyc carrier.,4
8209,@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9,4
8211,@JetBlue I LOVE JET BLUE!,4
8220,@JetBlue Hi. I'm trying to find a flight to the Middle East.,4
8225,@JetBlue my butt hurts.,4
8229,@JetBlue it is absurd that I have waited more than 45mins because the flight attendant assigned for my flight is Late Flight. You dont have others?,4
8241,@JetBlue shut up an turn on the tvs/music,4
8242,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - SYS-CON Media (PR) http://t.co/ZoFWLdQXbe,4
8243,@JetBlue excellent. you guys are the best,4
8246,@JetBlue do you do any discounts for volunteer firefighters?,4
8265,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Digital Journal http://t.co/urcyfcp2Lx,4
8270,"@JetBlue 1st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. #ItsCold",4
8275,@JetBlue you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!,4
8288,"@JetBlue:  Ahoy from a loyal #AllYouCanJetPass holder! When do you anticipate direct US flights to #Havana, #Cuba? (#JetBlue #Vacation)",4
8294,"@JetBlue okie doke! Knowing you, you will fix this ;)",4
8298,".@JetBlue Wish you would make Austin, TX a hub. Missing you as my “only” airline for all my biz travel since I moved from BOS. :(",4
8300,@JetBlue a little vino wouldn't hurt 🍷,4
8307,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5fmipW9dhi,4
8312,@JetBlue Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.,4
8330,@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?,4
8333,"@JetBlue flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  👍👍",4
8335,@JetBlue it's noting about me i m perfectly fine it's the attitude and dealings with flyers. Stubborn. Demanding. Unwilling to accommodate.,4
8337,@JetBlue Just looking to arrange for a nice flight from SEA to LA-ish and comparing the cost to something more direct from YVR.,4
8359,@JetBlue Hey guys! Your Flight Booking Problems system ran my first and middle names together at time of Flight Booking Problems. Is that going to be a #TSAnightmare ?,4
8365,@JetBlue Cancelled Flightling tickets for 3 best friends going on vacation and never told us #jetblue #fixthis #ripoff @ZKatcher @bretharold,4
8372,"@JetBlue Best airline name ever. Whenever I see it, I want to get on their plane to blue skies &amp; sea. (And they DELIVER on that promise)",4
8376,@JetBlue loves Cancelled Flightling tickets and not telling their customers #flyunited,4
8382,@JetBlue managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,4
8390,"@JetBlue claims w/ customer protection they ""will notify customers of delays, Cancelled Flightlations and diversions."" #NotTRUE http://t.co/3oq1T4ohjl",4
8399,@JetBlue I was so excited when I saw that you fly there! #ionlyflyblue,4
8420,@JetBlue OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!,4
8426,@JetBlue any concern about Cancelled Flightled flights due to the cold weather in NJ Saturday am? Do you Cancelled Flight at 0 degrees?,4
8432,@JetBlue Airways Reveals 'Bluemanity' Livery - TravelPulse http://t.co/fTTfyFMvCO,4
8439,@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.,4
8447,@JetBlue Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly,4
8453,@JetBlue #ClosePWCS please just tweet this🙏🙏❤️ I fly jetblue every time btw😏,4
8463,@JetBlue it says it is now 9:58 you owe me,4
8467,"@JetBlue The 13th Annual Martha's Vineyard African American Film Festival  August 10-15, 2015   Our attendees deserve a great flight to MV??",4
8473,@JetBlue There's a large family of birds inside T5. Are they fed? Are they there for a purpose?,4
8482,@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE,4
8487,@JetBlue To DC this summer and help local youth get ready to return to school with math refresher courses. #FlyItForward,4
8492,@JetBlue I have many allergies and want to know if I can bring an 8oz. bottle of Benadryl on the flight along with my 2 epipens?,4
8493,@JetBlue This is how you have me feeling.... http://t.co/esUu0hiAjM,4
8501,@JetBlue I don't think I'll be testing those waters out on my own dime again.,4
8502,@JetBlue C'mon now. My flight's delayed annnnnd you can't give me a pick?!? I'm about to tweet at @united or @Delta .......,4
8521,"@JetBlue, my dads vacation to SXM got delayed a day because of @AmericanAir shoddy service. Earliest FLL &gt; SXM flight? trying to hep him out",4
8562,@JetBlue Airways Corporation Registers High Short Interest - Wall Street Pulse http://t.co/hXSnv7fbbh,4
8567,@JetBlue Aw okay thanks,4
8576,@JetBlue this feels nice - what we've got going on here. Let's just swap me out with the fool in 5a and we can make it all better.,4
8592,"@JetBlue plans to offer direct flights from #JFK to #DaytonaBeach, #Florida starting next #February.… http://t.co/oYLlRZQU5m",4
8596,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5t4FpCGREJ,4
8604,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!,4
8610,"@JetBlue friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what I was doing.",4
8618,@JetBlue but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.,4
8627,@JetBlue are you ever looking for interns ?,4
8628,@JetBlue is the greatest airline ever 💕✈️💺 #TrueBluePoints #jetbluemember,4
8640,@JetBlue Flight Booking Problems flights for a DC visit for Easter weekend started difficult but ended well with you guys! Big fan here. :),4
8641,@JetBlue I’m getting an “it depends” vibe. Fair enough!,4
8661,"@JetBlue got txt  40min after sched dpt, saying plane had just arrived @ JFK. Late Flightr txt w/ dpt gate change. Then 9:04 dpt for 7:40 flight.",4
8663,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue,4
8672,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home.",4
8676,"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!",4
8689,@JetBlue  no ... I am guessing I have to call someone,4
8695,@JetBlue this is lovely!,4
8697,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT",4
8698,@JetBlue to End Partnership with American Express - http://t.co/WhuFmI2Ytd http://t.co/fbTEMFwRsP,4
8705,"@JetBlue, flights 1970, 1366, and 1552 will fly over after 1 am on your way into @BostonLogan - mind taking ocean approach so we can sleep?",4
8716,"@JetBlue What about if I booked it through Orbitz? My email is correct, but there's a middle party.",4
8717,@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.,4
8726,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln,4
8729,@JetBlue don't know if u define that as a #ControllableIrregularity,4
8736,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,4
8737,"@JetBlue honestly I’m glad you didn’t Cancelled Flight the flight, just that I’ll be driving home at 3-4 am now. :/",4
8747,@JetBlue bag is supposedly here in Boston,4
8761,@JetBlue yep it's for tomorrow.,4
8764,"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?",4
8767,@JetBlue I will try that. Thanks! If all else fails I will just do the old fashioned method tomorrow morning.,4
8771,"@JetBlue well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the US. Congrats",4
8773,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.",4
8775,"@JetBlue well, now saying our flight is going to be Cancelled Flighted &amp; that by not changing earlier, we missed our chance to get out tomorrow. 1/2",4
8776,@JetBlue tell your employees that!,4
8787,"@JetBlue understand that, but this policy of targeting your passengers is not good for business and should be addressed with security",4
8801,"@JetBlue.  Punta Cana, to enjoy weather n see my wifes family",4
8816,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,4
8820,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,4
8832,@JetBlue dropped 3x in past hour,4
8837,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,4
8838,@JetBlue we don't need anybody else!,4
8844,@JetBlue No not yet. I will notify them. I'm new at this! 😊,4
8856,@JetBlue thank you. Is there a possibility it will change?,4
8864,"@JetBlue continue button generated a trip to ""plan your trip page""
regardless of how far along I was in Flight Booking Problems process
hint: the end of it",4
8866,"@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.",4
8868,@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1,4
8876,@JetBlue great smooth flight too! 👏👍,4
8880,"@JetBlue do they have to depart from Washington, D.C.??",4
8883,@JetBlue I'll give u a chance but I don't think I'll fall for it #backtodelta,4
8884,@JetBlue Great thanks,4
8892,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Times Colonist http://t.co/NzDXRvszWv,4
8896,@JetBlue 2:55 tomorrow from RIC to BOS. Looking good or am I better rescheduling?,4
8915,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3,4
8916,"@JetBlue glitches on website re: Flight Booking Problems travel &amp; checking in. Nothing between ur site &amp; the airport was communicated, it was a nightmare.",4
8921,@JetBlue CEO battles to please Wall St and flyers - from @NZherald http://t.co/Q4Amiw7FSw,4
8928,@JetBlue already spent $300 to stay at hotel last night due to you guys rescheduling my flight. Since my Cancelled Flightation I've spent almost $500,4
8934,@JetBlue @EllaHenderson Ah! Wish I was there! Good luck!,4
8939,@JetBlue well lucky I only fly JB..I guess I would be even more squished on any other airline 😞,4
8940,"@JetBlue she was a phone agent, pls do! Peggy was pleasant, informative and delivered. ⭐️⭐️⭐️⭐️⭐️",4
8947,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/w8MTmSP2RY,4
8954,@JetBlue to offer service from Daytona Beach to New York - Albany Business Review http://t.co/dUhBJ41jHx,4
8960,@JetBlue really caring??,4
8961,@JetBlue No worries. Delay was minor and dealt with nicely. It was captain of flight 2324 by the way.,4
8962,@JetBlue Thanks! Her flight leaves at 2 but she's arriving to the airport early. Wedding is in VT in Sept. Grateful you fly to BTV!! :),4
8965,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Greenfield Daily Reporter http://t.co/LM3opxkxch,4
8974,@USAirways we were moved to a delta direct. Thank you for the accommodations!,4
8976,@USAirways flight 645 to Phoenix deboards passengers going to Salt Lake City because they can't resolve a simple bathroom issue. #fail,4
8987,@USAirways Why haven't you issued a travel advisory for Charlotte Wednesday night and Thursday? 4-6 inches of snow.,4
8990,@USAirways thanks for making me miss my meeting in Dallas. 700 dollars down the toilet 😊,4
8996,"@USAirways question, friend flight got Cancelled Flightled. How can he book be flight? Leaving CHS to Philly to Germany",4
8998,@USAirways did you know that suicide is the second leading cause of death among teens 10-24,4
9001,@USAirways that is certainly not the impression she's under.,4
9007,"@USAirways after being assured by the pleasant woman at gate B11 in Albany, NY that life's not perfect, I'd heard enough.",4
9024,@USAirways great job today from your team with a challenging weather delay on flight 1925 out of Charlotte. #travel #friendlyteam,4
9029,"@USAirways And, the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined #fail",4
9031,@USAirways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather reLate Flightd flight. Y'all disconnected me 2x. Please help.,4
9033,"@USAirways She spoke with someone this AM and was told that breast pumps aren't medical equipment and that she should have ""planned better.""",4
9039,"@USAirways not going as planned is an understatement. My flight was just changed AGAIN. If it weren't for a family emergency, I'd Cancelled Flight.",4
9047,"@USAirways 167 minutes?  ""Im not trained in that"". Cmon. Can't you do better than that?",4
9058,@USAirways 2day: no coffee &amp; 1 working toilet.  Then I read domestic airlines whining re: foreign competition.  Coincidence?  No  #openskies,4
9059,@USAirways how much is it to check golf clubs on a flight. They might be oversized,4
9061,@usairways Is it possible to Cancelled Flight my reservation online?,4
9062,"@USAirways I've been on hold to rebook a Cancelled Flighted flight for over two hours. I know weather has a huge impact, but you should anticipate.",4
9067,"@USAirways Is there a phone line to call into that isn't being affected by ""bad weather""? Trying to book a vacation, here... 👀",4
9075,@USAirways haha no worries you guys are the best!  +1 for spelling my name correctly,4
9081,@USAirways You should be prepared for Weather. All I want to do is find out if I can take train to PHL to catch my connection.,4
9092,@USAirways @AmericanAir our honeymoon was delayed a day because a gas cap was not screwed on! Flight 1801- so frustrating!,4
9094,@USAirways still ignoring my question. #USAirways consistently providing poor customer service.,4
9097,@USAirways There is no reFlight Booking Problems the event I'm flying to attend. Waiting for jetway driver??? STILL ON TARMAC???,4
9102,@USAirways I really feel like your company needs evaluate their policies &amp; realize that transfers should be possible for tickets,4
9110,@USAirways &amp; @AmericanAir: 1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks,4
9113,@USAirways need to retrain US 3837 lead flight attendant and gate agent at arrival MKE 2/23.  Horrible attitudes toward helping customers.,4
9128,"@USAirways , since jan 22 have been on 10 flights. Why the disrespect in CLT, flt #2063 at 2:50pm on 18feb to DCA? just asked herba question",4
9139,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.,4
9141,@USAirways some flexibility on your part would be nice. This is why I love @SouthwestAir. They're flexible &amp; not trying to take all my $.,4
9142,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!,4
9145,"@usairways great crew for flight 504 PHX to YVR tonight! Friendly, efficient. Awesome job.",4
9150,@USAirways is utterly unreliable! They didn't schedule a pilot for their US624 flight out of Seattle - flights are delayed #usairwaysfail,4
9162,"@USAirways  Instead of fair treatment, I got a nasty letter from a lady in senior management that illness forfeits miles like death.",4
9169,@USAirways The help/complaint forms on the website can be used only if the matter applies to an actual ticketed flight,4
9177,@USAirways screwed me up big. 1st flight 1hr Late Flight. Made it to 2nd flight. CSM daryl wouldn't let me on the plane because we were (1/4),4
9204,"@usairways  US1799 CLT-&gt;SFO in first no desert, no snack basket. Incoming was on time ? What’s up?",4
9207,@USAirways you are the actual worst.  You have zero respect for your passengers. I'm officially done flying with you.,4
9234,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,4
9274,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude,4
9277,"@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?",4
9294,@USAirways horrible travel day w/ your airlines. My 2:20 flight to Birmingham was Cancelled Flightled w/ no notification so I couldn't get on the 4:05,4
9303,@USAirways Are you not even going to acknowledge that you bumped me from a flight (NOT BECAUSE OF WEATHER I AM IN ARIZONA),4
9307,@USAirways I am good. I just did not understand the terminology.  but the merger brings new verbiage,4
9312,@USAirways your airway is a joke. I have never dealt with worse service,4
9328,@USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,4
9335,@USAirways - HA! flight to CTL delayed! Going to miss connection. Can you please transfer me to another airline asap? http://t.co/1XdLbiBClP,4
9336,"@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.",4
9337,@USAirways on 5:55 flight to CTL to catch 8pm flight to sfo. But empty seats on 4:15 flight which wasn't offered.  Awful service continues.,4
9343,@USAirways honest question - how is a 1-way ticket from Charlotte (your hub) to LAX (2nd biggest city in USA) almost $600?????,4
9345,@USAirways I'm shutting my data off for the flight. I want some response by the time I land.  You have 2 hours.,4
9348,@USAirways the exhaustion of traveling n runnin thru the airport and tryin 2rent a car n not killin myself my family or anybody on the road,4
9356,@USAirways you are supposed to be in the business of belong customers; not humiliating them,4
9363,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,4
9371,@USAirways if you actually cared about what you did it would be one thing. Sounds like you don't like being told how lousy your service is.,4
9374,@USAirways following you now,4
9382,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.,4
9385,"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",4
9389,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.,4
9390,@USAirways @CLTDouglas slowest baggage claim ever,4
9394,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),4
9414,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?",4
9417,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",4
9433,@USAirways well that is not going to help. I'vebeen on hold over 3 hrs &amp; my client wants his ff nbr in the record he's elite wAA,4
9435,"@USAirways 4 segments, 4/4 delayed. Gnv &gt; CTL . CTL &gt; JAN . JAN &gt; CTL . CTL &gt; GNV. My year off from flying with you guys was the way to go.",4
9445,@USAirways is the absolute worst airline. 13 women were inconvenienced due to maintenance issues. Stuck all over- no care given.,4
9483,"@USAirways Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",4
9487,"@USAirways Hi, can you attach my AA FF# 94LXA62 to reservation E2KVM4. Thansk!",4
9489,@USAirways Your system is affected by the weather?,4
9492,@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,4
9512,@USAirways FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!,4
9516,@USAirways i will be Cancelled Flighting my us airways credit card and choosing other airlines after my experience this week.,4
9521,@USAirways rebooked for Tuesday. Arriving too Late Flight for on Tuesday to start the class. Cancelled Flightled the trip.,4
9522,@USAirways If my flight is going to be Cancelled Flightled every week I might as well be in business class.,4
