,text
3528,"['united', 'reference', 'number', 'agent', 'told', 'just', 'drive', 'airport', 'i', 'cant', 'reach', 'anyone', 'deliver', 'clothing', 'web', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'customer', 'worldwideweb']"
3529,"['united', 'pqms', 'pqds', 'longer', 'showing', 'correctly', 'mileageplus', 'acct', 'get', 'fixed', 'speak', 'talk', 'talk', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'call', 'email', 'address', 'call']"
3530,"['united', 'worst', 'worst', 'reservation', 'policy', 'worst', 'costumer', 'service', 'worst', 'worst', 'worst', 'congrats', 'delta', 'bad', 'aid', 'service', 'support', 'support', 'service', 'reservation', 'communication', 'service', 'reply', 'reservation', 'engagement', 'service', 'service']"
3531,"['united', 'trying', 'makechange', 'reservation', 'getting', 'extremely', 'frustrated', 'giving', 'trying', 'another', 'airline', 'communication', 'error', 'aid', 'support', 'reply', 'reservation', 'message', 'class', 'network', 'class', 'class', 'call', 'answer']"
3532,"['united', 'got', 'email', 'update', 'still', 'eta', 'communicationdetails', 'apology', 'info', 'compensation', 'right', 'would', 'go', 'long', 'way', 'message', 'password', 'answer', 'solution', 'network', 'class', 'class', 'communication', 'staff', 'error', 'reservation', 'support', 'cry']"
3533,"['united', 'called', 'check', 'worstcustomerservice', 'visit', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'service', 'shout', 'call', 'help', 'call', 'answer']"
3534,"['united', 'need', 'work', 'united', 'flierfriendly', 'program', 'least', 'clue', 'flight', 'attendant', 'communication', 'aid', 'support', 'reply', 'booking', 'support', 'service', 'service', 'message', 'error', 'call', 'answer', 'reservation']"
3535,"['united', 's', 'new', 'flierfriendly', 'garbage', 'cry', 'get', 'attendant', 'find', 'place', 'medical', 'supply', 'limited', 'overhead', 'web', 'bag', 'bag', 'clothing', 'baggage', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'bag', 'worldwideweb']"
3536,"['united', 'beyond', 'frustrated', 'sked', 'change', 'seat', 'earlier', 'departure', 'double', 'layover', 'course', 'seat', 'cust', 'svc', 'help', 'avail', 'communication', 'error', 'class', 'aid', 'support', 'reply', 'web', 'call', 'answer', 'booking', 'support', 'service']"
3537,"['united', 'working', 'lisa', 'j', 'ord', 'working', 'hard', 'u', 'still', 'disappointing', '634', 'ewr', 'dress', 'bag', 'message', 'speak', 'talk', 'talk', 'network', 'class', 'class', 'lost', 'address', 'online', 'hang']"
3538,"['united', 'emailed', 'customer', 'care', 'via', 'website', 'form', 'long', 'wait', 'rachelle', 'resolved', 'issue', 'im', 'still', 'irritated', 'w', 'united', 'customer', 'web', 'message', 'communication', 'error', 'aid', 'support', 'reply', 'network', 'class', 'class', 'class', 'bag']"
3539,"['united', 'jj', 'standing', 'joking', 'finding', 'humor', 'password', 'answer', 'solution', 'message', 'reservation', 'cry', 'chat', 'tag', 'ticket', 'card', 'network', 'class', 'class']"
3540,"['united', 'would', 'like', 'talk', 'customer', 'service', 'agent', 'service', 'non', 'service', 'received', 'last', 'flight', 'week', 'go', 'j', 'aid', 'support', 'communication', 'service', 'support', 'service', 'service', 'reply', 'booking', 'reservation', 'engagement', 'service', 'service']"
3541,"['united', 'comment', 'question', 'thanks', 'copy', 'paste', 'response', 'answer', 'solution', 'message', 'password', 'reservation', 'aid', 'cry', 'communication', 'card', 'support', 'support', 'service', 'chat']"
3542,"['united', 'starting', 'without', 'robotic', 'response', 'class', 'message', 'avail', 'network', 'class', 'class', 'cry', 'answer', 'error', 'bag', 'communication', 'solution', 'support']"
3543,"['united', 'yes', 'looking', 'ticket', 'agent', 'terminal', 'dismissed', 'u', 'missed', 'chance', 'miami', 'flight', 'dr', 'web', 'telephone', 'message', 'clothing', 'bag', 'bag', 'reservation', 'baggage', 'apparel', 'floor', 'customer', 'communication', 'table']"
3544,"['united', 'told', 'twice', 'issue', 'resolved', 'twice', 'been', 'write', 'email', 'bounce', 'worstservice', 'speak', 'talk', 'talk', 'communication', 'electronicmail', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'web', 'call']"
3545,"['united', 'im', 'hold', '4th', 'time', 'waiting', 'resolve', 'issue', 'flight', '6yearold', 'son', 'terribleservice', 'noservice', 'error', 'communication', 'aid', 'support', 'reply', 'booking', 'web', 'call', 'answer', 'support', 'service', 'service', 'message']"
3546,"['united', 'freq', 'flyer', 'make', 'sad', 'see', 'cust', 'needing', 'assistance', 'treated', 'poorly', 'servicefail', 'aid', 'support', 'service', 'support', 'message', 'communication', 'service', 'service', 'reply', 'answer', 'error', 'solution', 'reservation']"
3547,"['united', 'no', 'thanks', 'im', 'sick', 'company', 'lousy', 'excuse', 'customer', 'service', 'im', 'never', 'flying', 'united', 'again', 'aid', 'service', 'support', 'service', 'support', 'communication', 'service', 'reply', 'reservation', 'engagement', 'service', 'service', 'call']"
3548,"['united', 'current', 'hold', 'time', 'speaking', 'rep', 'tix', 'reissued', '42', 'min', 'long', 'amp', 'make', 'option', 'available', 'online', 'error', 'message', 'communication', 'aid', 'support', 'reply', 'network', 'class', 'class', 'bag', 'web', 'call', 'answer']"
3549,"['united', 'understand', 'ppl', 'make', 'mistake', 'code', 'something', 'way', 'cant', 'get', 'reimbursed', 'fault', 'blatant', 'lie', 'message', 'answer', 'solution', 'communication', 'reservation', 'support', 'cry', 'error', 'aid', 'support', 'password', 'reply', 'network']"
3550,"['united', 'receipt', 'upgraded', 'return', 'leg', '6', 'month', 'late', 'flightr', 'still', 'receipt', 'httptcodajwzhlvyu', 'communication', 'aid', 'support', 'reply', 'message', 'error', 'booking', 'call', 'answer', 'support', 'service', 'service', 'web']"
3551,"['united', 'book', 'flight', 'reserved', 'seat', 'go', 'check', 'find', 'seat', 'wtf', 'message', 'web', 'communication', 'error', 'aid', 'support', 'reply', 'network', 'class', 'class', 'booking', 'ticket', 'cry']"
3552,"['united', 'theyre', 'not', 'actually', 'gate', 'agent', 'rude', 'standing', 'line', 'waiting', 'reflight', 'booking', 'problem', 'missed', 'flight', 'sti', 'awful', 'communication', 'engagement', 'aid', 'support', 'service', 'service', 'reply', 'support', 'service', 'service', 'error', 'booking', 'call']"
3553,"['united', 'im', 'sure', 'anything', 'building', 'time', 'promise', 'ceo', 'service', 'gotten', 'worse', 'aid', 'communication', 'reply', 'support', 'error', 'service', 'support', 'service', 'call', 'answer', 'service', 'booking', 'reservation']"
3554,"['united', 'hilarious', 'cry', 'answer', 'lost', 'worldwideweb', 'answer', 'call', 'class', 'seat', 'agent', 'bag', 'call', 'speak', 'answer']"
3555,"['united', 'hahahahaha', 'ya', 'tried', 'already', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'service', 'shout', 'call', 'help', 'visit', 'call', 'answer']"
3556,"['united', 'trying', 'cancelled', 'flight', 'trying', 'change', 'award', 'ticket', 'date', 'place', 'thanks', 'sending', 'link', 'know', 'fee', 'web', 'aid', 'communication', 'message', 'support', 'support', 'service', 'fee', 'error', 'reply', 'service', 'support', 'booking']"
3557,"['united', 'unhappy', 'new', 'mileage', 'rule', 'main', 'reason', 'keep', 'flying', 'united', 'take', 'business', 'elsewhere', 'message', 'error', 'communication', 'ticket', 'network', 'class', 'class', 'cry', 'answer', 'solution', 'aid', 'support', 'reply']"
3558,"['united', 'need', 'retrain', 'flight', 'attendant', 'saying', 'room', 'carry', 'ons', 'actually', 'is', 'cool', 'communication', 'network', 'class', 'class', 'message', 'error', 'aid', 'support', 'reply', 'booking', 'web', 'staff', 'call']"
3559,"['united', 'hold', 'hour', 'day', 'sort', 'told', 'fine', 'fine', 'arrive', 'fly', 'bag', 'message', 'web', 'network', 'class', 'class', 'speak', 'talk', 'talk', 'class', 'clothing', 'cry', 'answer']"
3560,"['united', 'almost', '2', 'week', 'still', 'word', 'dot', 'update', 'london', 'fare', 'u', 'city', 'update', 'end', 'message', 'network', 'class', 'class', 'bag', 'answer', 'solution', 'password', 'error', 'communication', 'cry', 'class', 'staff']"
3561,"['united', 'well', 'start', 'would', 'nice', 'ticket', 'actually', 'system', 'change', 'flight', 'answer', 'web', 'message', 'communication', 'ticket', 'booking', 'aid', 'support', 'reply', 'clothing', 'error', 'call', 'answer']"
3562,"['united', 'another', 'awful', 'experience', 'victoria', 'check', 'desk', 'stl', 'could', 'rude', 'condescending', 'table', 'desk', 'error', 'web', 'message', 'reservation', 'table', 'communication', 'bag', 'bag', 'clothing', 'baggage', 'telephone']"
3563,"['united', 'check', 'online', 'still', 'wait', 'line', 'hour', 'check', 'in', 'counter', 'fuckinlame', 'naiamiaa', 'reply', 'communication', 'message', 'answer', 'error', 'aid', 'support', 'call', 'network', 'class', 'class', 'bag', 'class']"
3564,"['united', 'poor', 'customer', 'service', 'think', 'befor', 'flight', 'booking', 'problem', 'another', 'united', 'flight', 'aid', 'engagement', 'service', 'support', 'support', 'service', 'communication', 'service', 'service', 'service', 'reply', 'booking', 'reservation']"
3565,"['united', 'efficient', 'layout', 'kiosksbag', 'drop', 'line', 'would', 'help', 'definition', 'space', 'additional', 'friendly', 'helpful', 'staff', 'message', 'answer', 'solution', 'reservation', 'cry', 'class', 'password', 'tag', 'clothing', 'network', 'class', 'class', 'error']"
3566,"['united', 'changed', 'last', 'name', 'mileageplus', 'acct', 'site', 'hour', 'bausa', 'hold', '20mins', '5', 'day', 'amp', 'change', 'yet', 'message', 'class', 'network', 'class', 'class', 'bag', 'answer', 'solution', 'avail', 'staff', 'cry', 'website', 'web']"
3567,"['united', 'would', 'encourage', 'reinterview', 'sole', 'flight', 'attendant', 'ual', '6166', 'buf', 'ord', 'blatantly', 'stable', 'uncomfortable', 'call', 'reply', 'communication', 'answer', 'booking', 'aid', 'support', 'support', 'service', 'service', 'error', 'reservation', 'electronicmail']"
3568,"['united', 'first', 'complaint', 'filed', 'feb', '11th', '10', 'day', 'still', 'responsedisappointed', 'surprised', 'message', 'cry', 'bag', 'class', 'network', 'class', 'class', 'answer', 'solution', 'chat', 'avail', 'error', 'communication']"
3569,"['united', 'trying', 'change', 'flight', 'online', 'got', 'error', 'help', 'via', 'dm', 'communication', 'aid', 'support', 'reply', 'booking', 'error', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
3570,"['united', 'attempted', 'book', 'ticket', '3', 'time', 'kept', 'getting', 'error', 'message', 'hope', 'still', 'charge', 'me', 'message', 'answer', 'solution', 'ticket', 'cry', 'communication', 'reservation', 'password', 'error', 'network', 'class', 'class', 'chat']"
3571,"['united', 'appreciate', 'it', 'changing', 'time', '10', 'min', 'multiple', 'time', '6', 'hour', 'flight', 'annoying', 'seems', 'like', '0', 'clue', 'message', 'error', 'communication', 'bag', 'aid', 'support', 'reply', 'network', 'class', 'class', 'booking', 'cry', 'answer']"
3572,"['united', 'tried', 'filling', 'status', 'match', 'form', 'got', 'hit', 'error', 'message', 'tell', 'went', 'through', 'httptcojbdkxd6efz', 'message', 'answer', 'solution', 'communication', 'reservation', 'password', 'cry', 'error', 'web', 'network', 'class', 'class', 'aid']"
3573,"['united', 'one', 'worker', 'refused', 'give', 'name', 'reference', 'note', 'tone', 'amp', 'language', 'unprofessional', 'message', 'answer', 'solution', 'class', 'cry', 'reservation', 'password', 'avail', 'network', 'class', 'class', 'web', 'chat']"
3574,"['united', 'thats', 'blame', 'company', 'every', 'opportunity', 'job', 'managed', 'fail', 'time', 'lazy', 'reason', 'error', 'message', 'communication', 'network', 'class', 'class', 'class', 'staff', 'aid', 'support', 'reply', 'avail', 'call']"
3575,"['united', 'sf', 'crew', 'lack', 'lot', 'customer', 'service', 'lax', 'employee', 'lot', 'better', 'wonder', 'why', 'customer', 'web', 'agent', 'clothing', 'aid', 'reservation', 'seat', 'service', 'bag', 'apparel', 'bag', 'floor', 'support']"
3576,"['united', 'thats', 'missed', 'flight', 'flight', 'held', '5', 'minute', 'would', 'made', 'it', 'watched', 'pull', 'away', 'gate', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'message', 'communication', 'network', 'class', 'class', 'error', 'support']"
3577,"['united', 'also', 'ice', 'frozen', 'metal', 'walkway', 'wasted', '40', 'minute', 'one', 'knew', 'simple', 'job', 'message', 'web', 'bag', 'network', 'class', 'class', 'class', 'cry', 'answer', 'error', 'communication', 'solution', 'support']"
3578,"['united', 'checked', 'security', 'wrong', 'name', 'given', 'wrong', 'boarding', 'pas', 'airlinesecurity', 'communication', 'booking', 'aid', 'support', 'reply', 'call', 'answer', 'support', 'service', 'service', 'error', 'message', 'reservation']"
3579,"['united', 'loyal', 'premier', 'platinum', 'member', 'lack', 'communication', 'really', 'bad', 'also', 'don’t', 'see', 'taken', 'yet', 'web', 'message', 'agent', 'support', 'network', 'class', 'class', 'class', 'customer', 'cry', 'answer', 'error', 'bag']"
3580,"['united', 'horrible', 'attitude', 'staff', 'delay', 'level', 'service', 'respect', 'one', 'expects', 'united', 'aid', 'communication', 'service', 'support', 'support', 'service', 'reply', 'service', 'error', 'message', 'call', 'answer', 'booking']"
3581,"['united', 'want', 'loyal', 'let', 'carry', 'bag', 'easily', 'fit', 'overhead', 'web', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'lost', 'address']"
3582,"['united', 'ph', 'pat', 'answer', 'b', 'denied', 'boarding', 'sat', 'gate', '905', 'employee', 'totally', 'suck', 'solution', 'message', 'answer', 'communication', 'web', 'error', 'reservation', 'aid', 'support', 'reply', 'support', 'network', 'class']"
3583,"['united', 'last', 'week', 'united', 'provided', 'worst', 'customer', 'service', 'experience', 'life', 'disgusting', 'united', 'aid', 'error', 'communication', 'service', 'support', 'support', 'service', 'reply', 'service', 'message', 'call', 'answer', 'booking']"
3584,"['united', 'even', 'running', 'gate', 'connecting', 'flight', 'customer', 'service', 'let', 'u', 'plane', 'parked', 'stranded', 'aid', 'communication', 'web', 'customer', 'support', 'service', 'support', 'service', 'reply', 'error', 'service', 'booking', 'clothing']"
3585,"['united', 'nope', 'chance', 'airline', 'messed', 'way', 'trip', 'clothing', 'bag', 'bag', 'website', 'baggage', 'table', 'table', 'telephone', 'baggage', 'apparel', 'floor', 'web', 'earphone']"
3586,"['united', 'fampking', 'joke', 'customer', 'service', 'woeful', 'staff', 'tell', 'passenger', 'something', 'it', 'customer', 'message', 'web', 'aid', 'network', 'class', 'class', 'communication', 'support', 'service', 'class', 'error', 'support']"
3587,"['united', 'trying', 'charge', '150', 'buck', 'lowered', 'award', 'ticket', 'want', 'get', 'hard', 'earn', 'point', 'back', 'total', 'b', 'web', 'clothing', 'bag', 'bag', 'message', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'lost']"
3588,"['united', 'apart', 'hold', '2', 'hour', 'talked', '5', 'people', 'problem', 'still', 'resolved', 'message', 'network', 'class', 'class', 'error', 'communication', 'bag', 'web', 'staff', 'aid', 'support', 'reply', 'cry']"
3589,"['united', 'customer', 'service', 'worst', 'hanging', 'customer', 'intentionally', 'one', 'hour', 'hold', 'aid', 'service', 'support', 'support', 'service', 'communication', 'service', 'reply', 'reservation', 'engagement', 'service', 'service', 'customer']"
3590,"['united', 'forced', 'book', 'flight', 'different', 'date', 'originally', 'planned', 'higher', 'price', '1130', 'felt', 'like', 'bait', 'switch', 'tactic', 'message', 'communication', 'answer', 'solution', 'web', 'error', 'cry', 'aid', 'support', 'reply', 'reservation', 'password', 'ticket']"
3591,"['united', 'tried', 'different', 'flight', 'iahmnl', '411541715', '6', 'flight', 'advertised', '1038', 'bookable', 'due', 'partner', 'error', 'communication', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'error', 'reservation', 'electronicmail']"
3592,"['united', 'told', 'case', 'week', 'still', 'resolved', 'speak', 'talk', 'talk', 'web', 'call', 'email', 'address', 'call', 'message', 'customer', 'bag', 'agent', 'clothing']"
3593,"['united', 'clicked', 'upgrade', 'now', 'upgrade', 'give', 'httptcon7osjz8a59', 'reservation', 'message', 'web', 'answer', 'solution', 'seat', 'reservation', 'password', 'cry', 'floor', 'network', 'class', 'class']"
3594,"['united', 'advertise', 'flight', 'still', 'website', 'still', 'cant', 'book', 'spent', '2', 'hour', 'united', 'support', 'message', 'communication', 'error', 'aid', 'support', 'reply', 'booking', 'ticket', 'web', 'cry', 'answer', 'bag', 'solution']"
3595,"['united', 'tried', 'book', 'flight', 'iahmnl', 'departing', '33115', 'returning', '41715', 'advertising', '9', 'flight', '1051', 'cant', 'book', 'message', 'communication', 'booking', 'ticket', 'aid', 'support', 'reply', 'error', 'cry', 'answer', 'solution', 'call', 'answer']"
3596,"['united', 'yes', 'calling', 'regard', 'speaking', 'someone', 'even', 'further', 'unfortunately', 'bounced', 'around', 'visit', 'web', 'message', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'network', 'class', 'class', 'error']"
3597,"['united', 'either', 'staff', 'whoever', 'contract', 'pvd', 'failing', 'big', 'time', 'tonight', 'error', 'communication', 'aid', 'support', 'reply', 'message', 'support', 'service', 'service', 'call', 'answer', 'booking', 'reservation']"
3598,"['united', 'problem', 'flight', 'ua', '1580', 'called', 'rebooked', 'found', 'hotel', 'taxi', 'bag', 'bag', 'web', 'clothing', 'baggage', 'communication', 'visit', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone']"
3599,"['united', 'bull', 'crap', 'spent', '600', 'recent', 'trip', 'thats', 'small', 'change', 'got', '10000', 'aa', 'mile', 'would', '6600', 'ua', 'web', 'message', 'network', 'class', 'class', 'class', 'staff', 'clothing', 'bag', 'bag', 'bag', 'customer', 'avail']"
3600,"['united', 'yes', 'did', 'terrible', 'service', 'courrier', 'answer', 'web', 'answer', 'clothing', 'customer', 'bag', 'apparel', 'floor', 'reservation', 'bag', 'floor', 'seat', 'agent']"
3601,"['united', 'disconnect', 'pr', 'group', 'actual', 'business', 'strategy', 'employee', 'attitude', 'ground', 'liar', 'united', 'error', 'communication', 'message', 'class', 'aid', 'support', 'reply', 'network', 'class', 'class', 'avail', 'call', 'answer']"
3602,"['united', 'delay', 'due', 'customer', 'service', '20', 'people', 'disservice', 'provided', '100', 'flightfail', 'hour20delay', 'aid', 'service', 'communication', 'support', 'support', 'service', 'reply', 'service', 'error', 'call', 'answer', 'booking', 'reservation']"
3603,"['united', 'united', 'doesnt', 'give', '2', 'shit', 'customer', 'customer', 'answer', 'web', 'agent', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone']"
3604,"['united', 'funny', 'none', 'ur', 'tweet', 'back', 'helpful', 'want', 'read', 'ya', 'well', 'change', 'customer', 'get', 'better', 'service', 'aid', 'support', 'communication', 'service', 'support', 'service', 'error', 'service', 'reply', 'reservation', 'engagement', 'service', 'service']"
3605,"['unitedrebooked', 'oma', '180', 'mile', 'destination', 'spotty', 'customer', 'service', 'get', 'staff', 'stressor', 'come', 'on', 'business', 'customer', 'message', 'aid', 'web', 'communication', 'service', 'support', 'support', 'service', 'error', 'reply', 'service', 'network']"
3606,"['united', 'cant', 'find', 'late', 'flight', 'evening', 'flight', 'airport', 'would', 'overnight', 'flight', 'communication', 'booking', 'web', 'aid', 'support', 'reply', 'message', 'error', 'clothing', 'bag', 'call', 'answer', 'support']"
3607,"['united', 'thanks', 'vague', 'canned', 'response', 'address', 'issue', 'aid', 'support', 'service', 'support', 'communication', 'service', 'service', 'reply', 'error', 'reservation', 'engagement', 'service', 'service']"
3608,"['united', 'otis', 'baggage', 'claim', 'bay', '8', 'happy', 'nearly', 'pissed', 'customer', 'agent', 'clothing', 'web', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage']"
3609,"['united', 'got', 'nothing', 'it', 'dissapointment', 'bag', 'message', 'network', 'class', 'class', 'cry', 'answer', 'class', 'error', 'communication', 'solution', 'support', 'chat']"
3610,"['united', 'trying', 'solve', 'problem', 'making', 'charging', 'checked', 'luggage', 'force', 'checking', 'gate', 'brilliant', 'communication', 'error', 'aid', 'support', 'reply', 'message', 'booking', 'class', 'support', 'call', 'answer', 'support', 'service']"
3611,"['united', 'delayed', 'due', 'customer', 'service', 'huh', 'httptcoxltv5z6st1', 'customer', 'service', 'aid', 'reservation', 'web', 'support', 'service', 'support', 'communication', 'message', 'service', 'reply', 'answer']"
3612,"['united', 'poor', 'customer', 'service', 'checkin', 'kansa', 'kci', 'thats', 'it', 'customer', 'service', 'aid', 'support', 'service', 'support', 'web', 'communication', 'service', 'agent', 'reservation', 'engagement', 'service']"
3613,"['united', 'wanted', 'point', 'one', 'united', 'crew', 'sympathetic', 'question', 'unanswered', 'mileageplus', 'starting', 'look', 'like', 'joke', 'message', 'network', 'class', 'class', 'answer', 'solution', 'class', 'staff', 'lost', 'address', 'online', 'hang', 'support']"
3614,"['united', 'well', 'tell', 'customer', 'service', 'rdu', 'airport', 'horrific', 'exception', 'ohare', 'chicago', 'aid', 'customer', 'support', 'service', 'communication', 'support', 'service', 'service', 'reply', 'web', 'error', 'reservation', 'engagement']"
3615,"['united', 'resolved', 'im', 'sick', 'tired', 'waiting', 'you', 'want', 'refund', 'id', 'like', 'speak', 'someone', 'it', 'class', 'message', 'web', 'network', 'class', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'support', 'fee']"
3616,"['united', 'im', 'really', 'glad', 'waited', 'phone', 'hour', 'sent', 'voicemail', 'customer', 'service', 'suck', 'nothing', 'message', 'web', 'customer', 'aid', 'communication', 'bag', 'support', 'service', 'error', 'support', 'service', 'network', 'class']"
3617,"['united', 'instead', 'sending', 'inaccurate', 'email', 'delay', 'every', '5', 'min', 'say', 'get', 'get', 'there', 'communication', 'electronicmail', 'aid', 'support', 'reply', 'error', 'call', 'answer', 'booking', 'support', 'service', 'service', 'reservation']"
3618,"['united', 'glad', 'ive', 'waiting', '1', 'hour', '15', 'minute', 'ive', 'transferred', '3', 'time', 'without', 'resolving', 'anything', 'worst', 'service', 'ever', 'aid', 'support', 'communication', 'service', 'support', 'service', 'service', 'reply', 'error', 'bag', 'reservation', 'engagement', 'service']"
3619,"['united', 'still', 'need', 'help', 'hung', 'twice', 'customer', 'service', 'rep', 'said', 'way', 'help', 'gate', 'rep', 'phone', 'rep', 'support', 'message', 'avail', 'aid', 'communication', 'class', 'support', 'web', 'error', 'service', 'network', 'class', 'class']"
3620,"['united', 'lol', 'little', 'late', 'flight', 'booking', 'overhaul', 'communication', 'aid', 'support', 'reply', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
3621,"['united', 'give', 'leg', 'room', '4', 'people', 'not', 'row', 'fill', 'bin', 'pls', 'start', 'charging', 'httptco2ny5tuxfqf', 'communication', 'message', 'aid', 'support', 'network', 'class', 'class', 'error', 'reply', 'bag', 'support', 'service', 'service']"
3622,"['united', 'good', 'try', 'southwestair', 'got', 'safer', 'sooner', 'aid', 'support', 'communication', 'support', 'service', 'service', 'reply', 'reservation', 'engagement', 'service', 'service', 'service', 'error']"
3623,"['united', 'customer', 'service', 'suck', 'hang', 'waiting', 'hour', 'talking', '5', 'minute', 'aid', 'service', 'communication', 'message', 'support', 'bag', 'support', 'service', 'error', 'reply', 'customer', 'service', 'network']"
3624,"['united', 'jp', 'dm', 'message', 'who', 'cant', 'get', 'dm', 'united', 'message', 'answer', 'solution', 'reservation', 'password', 'cry', 'chat', 'class', 'network', 'class', 'class', 'tag', 'ticket']"
3625,"['united', 'wa', 'given', 'up', 'answer', 'answer', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'speak', 'talk', 'talk', 'call', 'email']"
3626,"['united', 'might', 'possibly', 'worst', 'service', 'planet', 'service', 'aid', 'support', 'service', 'support', 'communication', 'service', 'reply', 'reservation', 'engagement', 'service', 'service', 'web']"
3627,"['united', 'deceptive', 'marketing', 'practice', 'promised', 'booked', 'flight', 'would', 'retain', 'status', 'granting', 'neverflyunited', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'booking', 'error', 'call', 'answer', 'reservation', 'engagement']"
3628,"['united', 'thanks', 'making', 'everyone', 'wait', 'dark', 'hour', 'newark', 'try', 'figure', 'gate', 'go', 'to', 'incompetence', 'aid', 'communication', 'support', 'support', 'service', 'service', 'reply', 'service', 'error', 'reservation', 'engagement', 'service', 'service']"
3629,"['united', 'daughter', 'booked', 'gold', 'member', 'mile', 'get', 'upgrade', 'list', 'flight', 'tomorrow', 'message', 'communication', 'support', 'error', 'web', 'network', 'class', 'class', 'class', 'aid', 'support', 'reply', 'bag']"
3630,"['united', 'thought', 'american', 'bad', 'horrible', 'service', '230', 'min', 'late', 'flight', 'excuse', 'aid', 'communication', 'support', 'service', 'support', 'service', 'reply', 'error', 'service', 'booking', 'message', 'call', 'answer']"
3631,"['united', 'know', 'flight', 'detail', 'bc', 'need', 'explore', 'option', 'im', 'unable', 'bc', 'site', 'let', 'meseems', 'ongoing', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'message', 'communication', 'network', 'class', 'class', 'web', 'error']"
3632,"['united', 'good', 'word', 'describing', 'angry', 'pissed', 'customer', 'made', 'me', 'customer', 'web', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'message', 'bag', 'network', 'class', 'class']"
3633,"['united', 'late', 'flight', '2014', '2015', 'huge', 'step', 'towards', 'decline', 'service', 'agent', 'all', 'arrogant', 'ever', 'unitedairlines', 'aid', 'service', 'support', 'service', 'support', 'communication', 'service', 'reply', 'booking', 'reservation', 'engagement', 'service', 'service']"
3634,"['united', 'sitting', 'runway', 'newark', 'let', 'plane', 'gate', 'connection', 'board', '1', 'minute', 'united', 'hate', 'u', 'all', 'bag', 'bag', 'clothing', 'web', 'baggage', 'table', 'table', 'telephone', 'baggage', 'website', 'apparel', 'floor', 'worldwideweb']"
3635,"['united', 'ana', 'ticket', 'holder', 'get', 'use', 'lounge', 'too', 'u', 'united', 'booked', 'u', 'grumpykim', 'web', 'class', 'message', 'clothing', 'network', 'class', 'customer', 'bag', 'apparel', 'bag', 'floor', 'ticket', 'agent']"
3636,"['united', 'unfortunately', 'bad', 'experience', 'flying', 'saturday', 'inpolite', 'crew', 'bad', 'delay', 'error', 'communication', 'aid', 'support', 'reply', 'call', 'answer', 'booking', 'support', 'service', 'service', 'reservation', 'electronicmail']"
3637,"['united', 'nippon', 'booked', 'united', 'replace', 'one', 'missed', 'reservation', 'web', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'seat', 'speak', 'talk', 'talk', 'floor']"
3638,"['united', 'good', '15yr', 'friendly', 'sky', 'relationship', '2day', 'agent', 'told', 'im', 'only', 'canadian', 'thus', 'good', 'enough', 'military', 'preboard', 'web', 'customer', 'agent', 'clothing', 'class', 'message', 'speak', 'talk', 'talk', 'bag', 'apparel', 'bag', 'floor']"
3639,"['united', 'yes', 'trying', 'upgrade', 'seat', 'available', 'spot', 'error', 'answer', 'solution', 'web', 'message', 'reservation', 'communication', 'aid', 'support', 'reply', 'password', 'cry', 'network']"
3640,"['“united', 'rikrik', 'made', 'come', 'this', 'help', 'anything', 'jp”', 'service', 'great', 'service', 'aid', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'support', 'service', 'support', 'communication', 'service']"
3641,"['united', 'told', 'checked', 'in', 'soon', 'allowed', 'to', 'seat', 'available', 'plane', 'except', 'middle', 'web', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'worldwideweb', 'call']"
3642,"['united', 'really', 'bumped', 'gold', 'status', 'asked', 'pay', 'keep', 'it', 'get', 'fewer', 'mile', 'worth', 'it', 'bag', 'message', 'network', 'class', 'class', 'web', 'class', 'cry', 'answer', 'error', 'communication', 'solution', 'avail']"
