tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.67815E+17,negative,1,Damaged Luggage,1,Southwest,,DecembriaDawn,,0,@SouthwestAir thanks for taking such good care of my luggage... http://t.co/PIvxean3jY,,2/17/2015 14:38,"Los Angeles, New Orleans!",
5.6778E+17,negative,0.6356,Lost Luggage,0.6356,Southwest,,alixomitz,,0,@SouthwestAir not yet! Supposed to get it early evening tonight. Don't want to have to go to the store and buy new necessities.,,2/17/2015 12:19,,Eastern Time (US & Canada)
5.67764E+17,negative,1,Lost Luggage,1,Southwest,,alysonphoto,,0,@SouthwestAir an entire flight of luggage missing at #dca.  Over an hour and nobody knows anything.,,2/17/2015 11:13,Here and there.,Pacific Time (US & Canada)
5.67748E+17,negative,1,Lost Luggage,1,Southwest,,9ad16006a6014a6,,0,@SouthwestAir can i have my bags back   ding!!,,2/17/2015 10:11,,
5.70215E+17,negative,0.667,Lost Luggage,0.3335,Delta,,elias_rubin,,0,@JetBlue I just DM'd you!,,2/24/2015 5:35,"New York, NY",Pacific Time (US & Canada)
5.70066E+17,negative,1,Damaged Luggage,0.3587,Delta,,DarthVada_R2D2,,0,@JetBlue - Definitely no note from whoever stole from me.,,2/23/2015 19:42,,Atlantic Time (Canada)
5.70061E+17,negative,1,Lost Luggage,0.6666,Delta,,DarthVada_R2D2,,0,@JetBlue - I did that as soon as I realized. Will they try to figure out who is stealing from people's bags? Security cameras? Anything?,,2/23/2015 19:23,,Atlantic Time (Canada)
5.7006E+17,negative,1,Lost Luggage,1,Delta,,DarthVada_R2D2,,0,"@JetBlue - I did, but since I was stranded in SYR without a ride I missed the window of opportunity to have rights in this matter. (4 hours)",,2/23/2015 19:18,,Atlantic Time (Canada)
5.70059E+17,negative,0.6521,Lost Luggage,0.6521,Delta,,djcheros,,0,@JetBlue DONT LOSE MY LUGGAGE!!!,,2/23/2015 19:15,"Portland, Maine",Eastern Time (US & Canada)
5.6991E+17,negative,1,Lost Luggage,0.6415,Delta,,Dr_Dif,,0,@JetBlue great job getting flight 28 in 10 minutes early. Too bad we're at 50 minutes and counting waiting for our bags.,,2/23/2015 9:20,USA,
5.69668E+17,negative,1,Lost Luggage,1,Delta,,TomNaro,,0,@JetBlue  I did.  They have no idea where it is.,,2/22/2015 17:18,,
5.69667E+17,negative,1,Lost Luggage,1,Delta,,TomNaro,,0,"@JetBlue hey JetBlue.  Still waiting to hear where you lost my 9'8"" surfboard between JFK and BQN airports.",,2/22/2015 17:15,,
5.69655E+17,negative,1,Lost Luggage,0.6517,Delta,,scoremoresales,,0,@JetBlue just please get my luggage from #2070 onto carousel 5 / Logan Airport and I'll be able to go home!,,2/22/2015 16:30,"Boston, MA",Eastern Time (US & Canada)
5.69645E+17,negative,0.7013,Lost Luggage,0.7013,Delta,,WyattTweets,,0,@JetBlue yes. They are working on it. Hoping bag is on the next flight and will deliver home...,,2/22/2015 15:47,New York,Eastern Time (US & Canada)
5.69628E+17,negative,1,Lost Luggage,0.6659,Delta,,ericnax,,0,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot",,2/22/2015 14:40,,Eastern Time (US & Canada)
5.69618E+17,negative,0.6675,Lost Luggage,0.6675,Delta,,AlisonReynolds,,0,"@JetBlue no, I haven't done that yet. Is that something I can do online? Thx!",,2/22/2015 14:01,"Boston, MA ",Eastern Time (US & Canada)
5.69589E+17,negative,0.6697,Lost Luggage,0.3557,Delta,,uzisuzi,,0,@JetBlue 118 to Boston still sitting,,2/22/2015 12:04,#Titletown,Eastern Time (US & Canada)
5.69585E+17,negative,1,Lost Luggage,0.6932,Delta,,emilybholan,,0,@JetBlue I waited 3 hrs for my bags and my flight was only 2 hrs,,2/22/2015 11:51,N Y,
5.69581E+17,negative,1,Lost Luggage,0.6509,Delta,,HaasMonte,,0,@JetBlue your agent told us TSA didn't have a crew to get bags!,,2/22/2015 11:35,NYC,Quito
5.69578E+17,negative,1,Lost Luggage,1,Delta,,HaasMonte,,0,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,,2/22/2015 11:23,NYC,Quito
5.69572E+17,negative,1,Lost Luggage,0.6699,Delta,,Glodziegirl,,0,"@JetBlue  I shouldn't have to find them, they should tell us. I've flown Jet Blue since your first month. The experience isn't what it was.",,2/22/2015 10:59,New York/Long Beach,Quito
5.69437E+17,negative,0.6842,Lost Luggage,0.6842,Delta,,logantracey,,0,"@JetBlue Yep, still waiting for bags at #JFK. What's the holdup? Looks like we are the only flight that got in at this time..??",,2/22/2015 2:02,new york city,Eastern Time (US & Canada)
5.69341E+17,negative,0.6702,Lost Luggage,0.6702,Delta,,MitFein,,0,@JetBlue still waiting for bags from flight 26. It landed an hour ago.,,2/21/2015 19:41,"Sands Point, NY",Mid-Atlantic
5.6933E+17,negative,1,Lost Luggage,1,Delta,,nonchalantCUNT,,0,@JetBlue she did. she's still waiting on a callback....the lack of follow through is what's concerning. smh,,2/21/2015 18:56,"ÜT: 33.724561,-84.565845",Quito
5.69329E+17,negative,1,Lost Luggage,0.6742,Delta,,nonchalantCUNT,,0,@JetBlue she has...she hasn't heard from anyone in over a week. a nonstop flight and her baggage was lost/stolen. customer service 👎,,2/21/2015 18:52,"ÜT: 33.724561,-84.565845",Quito
5.693E+17,negative,0.6671,Lost Luggage,0.3651,Delta,,spaceracedjs,,0,@JetBlue didn't find them unfortunately :( but he was very helpful and took down my info incase they do get found,,2/21/2015 16:58,Brooklyn,Eastern Time (US & Canada)
5.6928E+17,negative,1,Lost Luggage,1,Delta,,jsgerson,,0,"@JetBlue no, we are at a hotel.  Also, Jetblue lost my daughters luggage.  How do you lose luggage if the plane never actually left!!!",,2/21/2015 15:37,,
5.69248E+17,negative,0.6405,Lost Luggage,0.6405,Delta,,contimike,,0,@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.,,2/21/2015 13:31,"New York, sort of!",
5.69233E+17,negative,1,Lost Luggage,1,Delta,,beachluvr104,,0,@JetBlue someone is here but has no info smh one bag came off  and then nothing,,2/21/2015 12:32,,Atlantic Time (Canada)
5.69231E+17,negative,1,Lost Luggage,0.6854,Delta,,beachluvr104,,0,@JetBlue can u see what's holding up flt 1002 bags? One bag came out nothing else for 10 minutes,,2/21/2015 12:23,,Atlantic Time (Canada)
5.69201E+17,negative,1,Lost Luggage,0.6383,Delta,,CamiCorreaBal,,0,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",,2/21/2015 10:24,,Bogota
5.692E+17,negative,1,Lost Luggage,1,Delta,,CamiCorreaBal,,0,"@JetBlue my mom's baggage is lost, in fly 1557 fort lauderdale-Bogotá today, Colombian employees treated us badly , need help please",,2/21/2015 10:19,,Bogota
5.69047E+17,negative,1,Lost Luggage,1,Delta,,mattwheeler,,0,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?","[40.64342444, -111.49392569]",2/21/2015 0:12,"New York, NY",Eastern Time (US & Canada)
5.69044E+17,negative,1,Lost Luggage,1,Delta,,mattwheeler,,0,@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,"[40.64339686, -111.49337274]",2/21/2015 0:02,"New York, NY",Eastern Time (US & Canada)
5.68927E+17,negative,1,Lost Luggage,1,Delta,,KTrerotola,,0,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT,,2/20/2015 16:17,"Boston, MA",Eastern Time (US & Canada)
5.68912E+17,negative,1,Lost Luggage,0.6842,Delta,,HCtwo,,0,"@JetBlue looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",,2/20/2015 15:15,The City of New York,Eastern Time (US & Canada)
5.689E+17,negative,1,Lost Luggage,1,Delta,,CGjmf,,0,@JetBlue ...second incident of lost baggage.  I sent you a DM.  Thoughts?,,2/20/2015 14:28,"Miami, FL",
5.6888E+17,negative,0.6364,Lost Luggage,0.3535,Delta,,mhoffma8,,0,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,,2/20/2015 13:08,,
5.68649E+17,negative,1,Lost Luggage,0.7011,Delta,,mhoffma8,,0,"@JetBlue - Yes. Best case scenario I get my gear Late Flight Friday, early Saturday. Camp starts at 6AM tomorrow #toolittletooLate Flight",,2/19/2015 21:50,,
5.68648E+17,negative,1,Lost Luggage,1,Delta,,mhoffma8,,0,@JetBlue - In CA for the weekend to attend a training camp; thanks for sending all my gear to FL; looks like this trip is a waste #nothappy,,2/19/2015 21:46,,
5.68635E+17,negative,1,Lost Luggage,0.6364,Delta,,Who_Knows_Me1,,0,@JetBlue #poorservice #poorcommunication #waitingsince 10:51 for bags frm flight 424!!! #jetblue,"[40.64656067, -73.78334045]",2/19/2015 20:54,,
5.68634E+17,negative,0.6626,Lost Luggage,0.6626,Delta,,Who_Knows_Me1,,0,"@JetBlue the one man in baggage office says ""I dunno"". HELP","[40.64656067, -73.78334045]",2/19/2015 20:50,,
5.68634E+17,negative,1,Lost Luggage,1,Delta,,Who_Knows_Me1,,0,@JetBlue where is our luggage?? Flight 424 has been waiting an hour for bags! #jetblue #poorservice,"[40.64656067, -73.78334045]",2/19/2015 20:49,,
5.68633E+17,negative,1,Lost Luggage,1,Delta,,Who_Knows_Me1,,0,@JetBlue what is going on? We arrived at 10:51pm Not One Bag Has Been Unloaded!! Flight 424,"[40.64656067, -73.78334045]",2/19/2015 20:47,,
5.68633E+17,negative,1,Lost Luggage,1,Delta,,Who_Knows_Me1,,0,@JetBlue service for baggage at JFK is incomprehensible. No employee knows where our luggage is frM flight 424 LAX to NYC ITS AN HR WAIT NOW,,2/19/2015 20:46,,
5.68631E+17,negative,1,Lost Luggage,1,Delta,,Papa_Pill,,0,"@JetBlue yes of course, before I left the airport. I kept looking but claim is still open.",,2/19/2015 20:40,"San Diego, CA (760)",
5.68533E+17,negative,1,Lost Luggage,0.6735,Delta,,NY_US,,0,@JetBlue now we are waiting over an half hr for the packages. What's wrong with you guys?? http://t.co/wVGpp3Ymz1,,2/19/2015 14:10,NY NY,
5.68504E+17,negative,1,Lost Luggage,0.6616,Delta,,HAbbott4,,0,@JetBlue My bag is missing from 1099 landed over 6 hours ago. Help!,,2/19/2015 12:14,NY,Eastern Time (US & Canada)
5.68502E+17,negative,1,Lost Luggage,1,Delta,,HAbbott4,,0,@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,,2/19/2015 12:07,NY,Eastern Time (US & Canada)
5.68253E+17,negative,0.6522,Lost Luggage,0.6522,Delta,,heyheyman,,0,@JetBlue Flight 1951. Bags haven't come and we landed 30 minutes ago.,,2/18/2015 19:38,"Boston, MA",Eastern Time (US & Canada)
5.6822E+17,negative,1,Damaged Luggage,0.6773,Delta,,edgarsantana,,0,@JetBlue I just submitted feedback for you @gripeo. Not a good way 2 handle baggage or customers: http://t.co/F6COpX1Fvj,,2/18/2015 17:26,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68203E+17,negative,0.6598,Lost Luggage,0.3508,Delta,,Ginzan77,,0,@JetBlue Walked down the hall to Carousel 8...found all bags sitting there. Still no words from crew...signage still not updated,,2/18/2015 16:19,Northern Virginia,Eastern Time (US & Canada)
5.68201E+17,negative,1,Lost Luggage,1,Delta,,Ginzan77,,0,@JetBlue #JetBlueBOS What's up with luggage for Flt 790 DCA-BOS?  Pax waiting for 30 min for bags...no show. Carousel 6 signs not updating.,,2/18/2015 16:10,Northern Virginia,Eastern Time (US & Canada)
5.682E+17,negative,0.6345,Damaged Luggage,0.3308,Delta,,edgarsantana,,0,@JetBlue I had 2 fight 2 get a credit for the value of my bag but I got it. #skytrax #jetblue #corpgreed #nevertakeno http://t.co/6MBVJFlpBM,,2/18/2015 16:05,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68186E+17,negative,1,Damaged Luggage,0.35,Delta,,edgarsantana,,0,@JetBlue so why do you put this at the bottom of ur baggage report? For fun? #JetBlue @airlinequality #skytrax http://t.co/tU9JX2jaZN,,2/18/2015 15:11,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68183E+17,negative,1,Lost Luggage,0.8436,Delta,negative,edgarsantana,"Lost Luggage
Damaged Luggage",0,@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail,,2/18/2015 14:57,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68182E+17,negative,1,Damaged Luggage,0.3554,Delta,,edgarsantana,,0,@JetBlue u now have my gears grinding. The JFK baggage office told me I need to bring the bag back right now if not they will close my claim,,2/18/2015 14:54,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68178E+17,negative,1,Damaged Luggage,1,Delta,,edgarsantana,,0,@JetBlue U say our safety is our highest priority but that doesn't extend 2 our property? This is totally nuts. http://t.co/xZY7pHKFGR,,2/18/2015 14:38,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68176E+17,negative,1,Damaged Luggage,1,Delta,,edgarsantana,,0,@JetBlue glad u happy I have my bag but as a traveler I entrusted u w/ my property &amp; u return it damaged &amp; that's the best answer u have?,,2/18/2015 14:33,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.68157E+17,negative,0.6742,Lost Luggage,0.6742,Delta,,thisnamerocks2,,0,@JetBlue should've been on one of your flights instead... @SouthwestAir has now lost our bags to add insult to injury,,2/18/2015 13:17,"Canton, MA",
5.68107E+17,negative,0.6747,Damaged Luggage,0.6747,Delta,,LisaPal,,0,@JetBlue but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.,,2/18/2015 9:58,"New Orleans, LA",Central Time (US & Canada)
5.67931E+17,negative,1,Lost Luggage,0.6667,Delta,,cessymeacham,,0,"@JetBlue Clients got ZERO, in 32 years career never thought this was possible.2 suitcases worth thousands of $$ in Italian clothing robbed.",,2/17/2015 22:17,Satellite Beach Fl.,Eastern Time (US & Canada)
5.67904E+17,negative,1,Damaged Luggage,0.7113,Delta,,michaelhakimkan,,0,"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue",,2/17/2015 20:30,,
5.67887E+17,negative,1,Lost Luggage,1,Delta,,Trufflebaby2,,0,@JetBlue bag just delivered and items have been stolen.  At first look - my Kate spade bag and bottle of spiced rum!  Wtf!!,,2/17/2015 19:24,,
5.67875E+17,negative,0.6465,Lost Luggage,0.6465,Delta,,Trufflebaby2,,0,@JetBlue bag is supposedly here in Boston,,2/17/2015 18:34,,
5.67874E+17,negative,0.6476,Lost Luggage,0.6476,Delta,,Trufflebaby2,,0,@JetBlue I don't know- no one would tell me where they were coming from - I would guess so as that's where we had all the changes to flights,,2/17/2015 18:30,,
5.67873E+17,negative,0.6987,Lost Luggage,0.3493,Delta,,Trufflebaby2,,0,@JetBlue I get Sunday due to weather and ok Monday they're busy but this is crazy,,2/17/2015 18:28,,
5.67872E+17,negative,1,Lost Luggage,0.6512,Delta,,Trufflebaby2,,0,"@JetBlue I've had no shampoo, no winter coat no deodorant no flatiron and the rest if my stuff since sat",,2/17/2015 18:24,,
5.67813E+17,negative,1,Lost Luggage,1,Delta,,edgarsantana,,0,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,,2/17/2015 14:28,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.67807E+17,negative,1,Lost Luggage,1,Delta,,edgarsantana,,0,"@JetBlue pls find my bag, I need 2 get home! Very frustrating. Hope my bag is somewhere in @NY_NJairports. Leaving the #jfk w/o my luggage.",,2/17/2015 14:06,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.67773E+17,negative,1,Damaged Luggage,0.6954,Delta,,ShiraJudah,,0,@JetBlue @KyleJudah new stroller. The travel credit doesn't help cover the cost of a new stroller. Your crew ruined it and therefore should,,2/17/2015 11:48,"Boston, MA",Greenland
5.67772E+17,negative,1,Damaged Luggage,0.6735,Delta,,ShiraJudah,,0,@JetBlue @KyleJudah I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a,,2/17/2015 11:46,"Boston, MA",Greenland
5.70277E+17,negative,1,Lost Luggage,0.6875,US Airways,,RogerWaterer,,0,@USAirways Need to talk to a person about my bag. Waiting on hold for two hours. Bag s!b delivered last night. Online says not found.,,2/24/2015 9:39,,
5.70277E+17,negative,1,Lost Luggage,1,US Airways,,_Leycar,,0,@USAirways I don't want your sympathy I want someone to make an effort to find my bag,,2/24/2015 9:38,,Eastern Time (US & Canada)
5.70275E+17,negative,0.6656,Lost Luggage,0.6656,US Airways,,tuneday,,0,@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A,,2/24/2015 9:32,"Philadelphia, PA",
5.70272E+17,negative,1,Lost Luggage,1,US Airways,,DannyLawray,,0,@USAirways sadly that didn't help me at my meeting at work today seeing as my presentation was in there! Major strike against me!!!,,2/24/2015 9:22,"Dumfries, Virginia",Eastern Time (US & Canada)
5.70272E+17,negative,0.6875,Lost Luggage,0.3542,US Airways,,RyanDrinks42,,2,.@USAirways I did but the more eyes I have looking for Pandu the better chance I have of bringing him home.,,2/24/2015 9:21,Just outside of Thunder Dome,Eastern Time (US & Canada)
5.70272E+17,negative,1,Lost Luggage,1,US Airways,,_Leycar,,0,@USAirways my bag is still lost and I can not get anyone on the phone to assist me and the tracking updates have stopped,,2/24/2015 9:20,,Eastern Time (US & Canada)
5.70252E+17,negative,1,Lost Luggage,1,US Airways,,yorkshire2002,,1,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002,,2/24/2015 8:00,Kentucky,Eastern Time (US & Canada)
5.70249E+17,negative,1,Lost Luggage,1,US Airways,,DannyLawray,,0,@USAirways So frustrating because I still have not gotten them back. Why my bag was sent to NY is a mystery!  Shame on me this time!,,2/24/2015 7:49,"Dumfries, Virginia",Eastern Time (US & Canada)
5.70249E+17,negative,1,Lost Luggage,1,US Airways,,DannyLawray,,0,@USAirways I will NEVER travel US Airways again. Flew in from LA to DC last night and for the 2nd time on this airline my bags didn't arrive,,2/24/2015 7:48,"Dumfries, Virginia",Eastern Time (US & Canada)
5.70229E+17,negative,1,Lost Luggage,0.663,US Airways,,mcgarr_ok,,0,@USAirways they have all of this at hotels. Still don't have my work folder or business casual clothes. #worst http://t.co/JIEYCat1Ek,,2/24/2015 6:30,,
5.70226E+17,negative,1,Lost Luggage,1,US Airways,,mcgarr_ok,,0,@USAirways Baggage Team? Recording tells me my bag still hasn't been found. And delayed baggage link on web conveniently not working. #worst,,2/24/2015 6:16,,
5.70214E+17,negative,1,Lost Luggage,1,US Airways,,kintheusa,,0,@USAirways can you DM please in regards to update on lost bag please.,,2/24/2015 5:31,,
5.70199E+17,negative,1,Lost Luggage,1,US Airways,,bcruz1028,,0,@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am,,2/24/2015 4:32,,
5.70157E+17,negative,1,Lost Luggage,1,US Airways,,yorkshire2002,,0,@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.,,2/24/2015 1:44,Kentucky,Eastern Time (US & Canada)
5.70157E+17,negative,1,Lost Luggage,1,US Airways,,yorkshire2002,,0,"@usairways My flight was Cancelled Flighted Saturday. Why was my luggage not at the airport? Today, I'm supposed to have it delivered. Pathetic",,2/24/2015 1:44,Kentucky,Eastern Time (US & Canada)
5.70107E+17,negative,1,Lost Luggage,0.7128,US Airways,,mydulcebella,,0,@USAirways the disappointment was not the bag but that it arrived before me and I was kept 12 hrs without options in IAH,,2/23/2015 22:22,Pennsylvania,Eastern Time (US & Canada)
5.70102E+17,negative,1,Lost Luggage,1,US Airways,,jakenemmasmom,,0,@USAirways my bag landed 1 day Late Flight at sfo at 11:40am. How can it be 10:01pm and I still don't have it? Flight 719 2/22/14,,2/23/2015 22:03,,
5.70091E+17,negative,1,Lost Luggage,1,US Airways,,StretfordGoose,,0,@USAirways Hi. I'm in LGA but my luggage is in CLT. Have been told to come back tomorrow to collect. Do you guys want to cover my taxi fare?,,2/23/2015 21:22,"Porkhampton, England",London
5.70083E+17,negative,1,Lost Luggage,0.6667,US Airways,,mydulcebella,,0,"@USAirways Houston hub Aa T. Employee the bag is not here, It made it to Pa before me! Oops not your problem http://t.co/Uld0hWFkfo",,2/23/2015 20:49,Pennsylvania,Eastern Time (US & Canada)
5.70078E+17,negative,0.6551,Lost Luggage,0.6551,US Airways,,hhagerty,,0,@USAirways yay for glitchy tracking system!  My bags made it to my destination and not Laguardia like the app said!,,2/23/2015 20:30,"Denver, CO",Mountain Time (US & Canada)
5.70073E+17,negative,1,Lost Luggage,1,US Airways,,mcgarr_ok,,0,@USAirways my frustrations are the result of multiple experiences Late Flightly. Currently lost luggage. I want to talk to a real person.,,2/23/2015 20:11,,
5.70044E+17,negative,1,Lost Luggage,1,US Airways,,tracee28,,0,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,"[29.99653598, -95.53874781]",2/23/2015 18:14,Knoxville,Eastern Time (US & Canada)
5.70019E+17,negative,1,Lost Luggage,0.3708,US Airways,,maggie_randall,,1,@USAirways i have been patient.. especially the first time. i will never fly with you again,,2/23/2015 16:36,,Quito
5.70016E+17,negative,1,Lost Luggage,1,US Airways,,Gregm528,,0,@USAirways yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?,,2/23/2015 16:22,NY,Eastern Time (US & Canada)
5.70014E+17,negative,1,Lost Luggage,1,US Airways,,maggie_randall,,1,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them.",,2/23/2015 16:14,,Quito
5.70008E+17,negative,1,Lost Luggage,0.6941,US Airways,,Gregm528,,1,"@USAirways @Gregm528 well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability  #disappointing",,2/23/2015 15:50,NY,Eastern Time (US & Canada)
5.70001E+17,negative,0.6806,Lost Luggage,0.6806,US Airways,,MarshallSchwart,,0,"@USAirways yes, thanks but took forever",,2/23/2015 15:23,at the rink,
5.69997E+17,negative,1,Lost Luggage,0.6596,US Airways,,hhagerty,,0,@USAirways 24 hrs of traveling and this just welcomes u back home to the US. 4 hr layover and I get to watch it going to wrong destination.,,2/23/2015 15:08,"Denver, CO",Mountain Time (US & Canada)
5.69993E+17,negative,1,Lost Luggage,1,US Airways,,maggie_randall,,1,@USAirways I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.,,2/23/2015 14:53,,Quito
5.69987E+17,negative,1,Lost Luggage,0.6771,US Airways,,Andyba25,,0,@USAirways @hhagerty that's a lie.,,2/23/2015 14:29,South,
5.69986E+17,negative,1,Lost Luggage,0.6699,US Airways,,Gregm528,,0,@USAirways your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,,2/23/2015 14:25,NY,Eastern Time (US & Canada)
5.69972E+17,negative,1,Lost Luggage,0.6723,US Airways,,ElmiraBudMan,,0,@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,,2/23/2015 13:29,Does it really matter,
5.69971E+17,negative,1,Lost Luggage,0.35,US Airways,,smaguire2,,0,@USAirways OFFERING to give up my bag which you usually have to force passengers to do. I am in a state of shock.,,2/23/2015 13:25,,Atlantic Time (Canada)
5.69969E+17,negative,1,Lost Luggage,1,US Airways,,Taryn_Sunstrom,,0,@USAirways what happens if it isn't located,,2/23/2015 13:16,The Shire,Atlantic Time (Canada)
5.69961E+17,negative,1,Lost Luggage,0.6494,US Airways,,Taryn_Sunstrom,,0,@USAirways you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.,,2/23/2015 12:43,The Shire,Atlantic Time (Canada)
5.69959E+17,negative,1,Lost Luggage,1,US Airways,,jessicadrew87,,0,@USAirways @CLTDouglas slowest baggage claim ever,,2/23/2015 12:34,North Carolina,Eastern Time (US & Canada)
5.69952E+17,negative,1,Lost Luggage,1,US Airways,,Little_BeerGirl,,0,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?,,2/23/2015 12:08,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada)
5.6995E+17,negative,1,Lost Luggage,1,US Airways,,Taryn_Sunstrom,,0,@USAirways you guys lost my luggage,,2/23/2015 12:00,The Shire,Atlantic Time (Canada)
5.69939E+17,negative,1,Lost Luggage,1,US Airways,,putajerseyon,,0,@usairways hi. You lost my father's wheelchair. Every time we call we just get voicemail. My dad needs it to go home. Please DM me.,,2/23/2015 11:16,,Eastern Time (US & Canada)
5.69938E+17,negative,1,Lost Luggage,0.6528,US Airways,,johnhughesrocks,,0,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,,2/23/2015 11:14,,
5.69926E+17,negative,1,Lost Luggage,1,US Airways,,Ward1987M,,0,"@USAirways Very frustrated, checked bag in Logan, was not given a luggage ticket,now luggage is lost &amp; no ownership from @USAirways",,2/23/2015 10:24,,
5.69922E+17,negative,1,Lost Luggage,1,US Airways,,Andyba25,,0,@USAirways I am in meetings in California and have no luggage!!,,2/23/2015 10:08,South,
5.69921E+17,negative,1,Lost Luggage,1,US Airways,,johnhughesrocks,,0,@USAirways Why did you put my luggage on the plane after mine? Then not deliver it to me like you said? Now show the claim as closed online?,,2/23/2015 10:06,,
5.69906E+17,negative,0.685,Lost Luggage,0.685,US Airways,,Andyba25,,1,"@USAirways I listed my baggage claim number.  Have them call me, my number is on the ticket.  I had to use Lady Speed Stick this morning.",,2/23/2015 9:05,South,
5.69906E+17,negative,1,Lost Luggage,0.6735,US Airways,,acnewsguy,,0,@USAirways Another dead end.  They only handle AA L&amp;F.  They gave me the same failed # I already had. 610-362-7498(99) VM full.  #lost,,2/23/2015 9:04,"New Haven, CT",Mountain Time (US & Canada)
5.69896E+17,negative,1,Lost Luggage,0.6743,US Airways,,Andyba25,,0,@USAirways no you call me.,,2/23/2015 8:27,South,
5.69896E+17,negative,1,Lost Luggage,0.677,US Airways,,_Leycar,,0,@USAirways they told me to call back Late Flightr,,2/23/2015 8:24,,Eastern Time (US & Canada)
5.69891E+17,negative,1,Lost Luggage,0.6555,US Airways,,CatieKriewald,,0,@USAirways if you DM me we can take this offline. Would love more info on location of lost bags. Any help is appreciated.,,2/23/2015 8:07,"Stillwater, MN",Central Time (US & Canada)
5.6989E+17,negative,1,Lost Luggage,1,US Airways,,CatieKriewald,,0,"@USAirways thanx but this isn't my first rodeo. Done &amp; done yesterday. No results or comm, unless u count status: bags lost &amp; claim filed.",,2/23/2015 8:04,"Stillwater, MN",Central Time (US & Canada)
5.69888E+17,negative,1,Lost Luggage,1,US Airways,,_Leycar,,0,@USAirways but my bag is still missing,,2/23/2015 7:54,,Eastern Time (US & Canada)
5.69879E+17,negative,1,Lost Luggage,1,US Airways,,bcruz1028,,0,@USAirways I need to speak with a live person. I've had it with the recordings. I was told on Sat that we'd have our luggage by yest.,,2/23/2015 7:17,,
5.69848E+17,negative,1,Lost Luggage,0.6609,US Airways,,klink1015,,0,"@USAirways first, luggage got stuck in a different city, now I get them back today &amp; one of your employees stole a pair of gloves from me!",,2/23/2015 5:17,New York,
