,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
5926,568482252168019968,neutral,1.0,,,Southwest,,geekstiel,,0,@SouthwestAir Do you perhaps have a pair to the Atlanta show? #prettyplease,,2015-02-19 10:48:25 -0800,,Atlantic Time (Canada),3
5944,568467366780264448,negative,1.0,Late Flight,1.0,Southwest,,Kbaiocchi,,0,@SouthwestAir not to mention I now have to sit in the airport for 4 hours. You've ruined my trip. I am not happy and want compensation.,,2015-02-19 09:49:16 -0800,CT ,Eastern Time (US & Canada),3
5969,568453818335129601,neutral,1.0,,,Southwest,,geekstiel,,0,"@SouthwestAir I can easily get to the Atlanta show, I just need tickets, help?!",,2015-02-19 08:55:26 -0800,,Atlantic Time (Canada),3
5972,568452051740413952,positive,1.0,,,Southwest,,erinpeep,,0,@SouthwestAir That would be great. Thank you! I'll send it over when you follow.,"[33.05776114, -96.78169517]",2015-02-19 08:48:25 -0800,"Los Angeles, CA",Pacific Time (US & Canada),3
5975,568450643175866368,negative,0.7021,Customer Service Issue,0.7021,Southwest,,TMP8622,,0,@SouthwestAir I already follow you and can't DM because u need to follow me back,,2015-02-19 08:42:49 -0800,"Tempe, AZ",Arizona,3
5979,568448265441554432,negative,1.0,Flight Attendant Complaints,0.6559,Southwest,,erin_gilley,,0,@SouthwestAir RUDE gate agent. Wholly unacceptable to us &amp; other passengers. Think this will be our last time on sw.,,2015-02-19 08:33:22 -0800,,,3
5983,568447131431931904,neutral,1.0,,,Southwest,,NicholasJamz,,0,@SouthwestAir question all.  When will I receive my yearly bonus point accumulation? I think it's around now but not sure.  Thanks! :),"[0.0, 0.0]",2015-02-19 08:28:52 -0800,UNICEF NYHQ,Eastern Time (US & Canada),3
5986,568445415768477696,positive,1.0,,,Southwest,,Omnicom,,0,@SouthwestAir @FortuneMagazine Congrats!,,2015-02-19 08:22:02 -0800,Worldwide,Atlantic Time (Canada),3
5994,568440527328120832,positive,0.6714,,,Southwest,,JessicaJNoble,,0,@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp,,2015-02-19 08:02:37 -0800,"La Jolla, California ",,3
5997,568440058895863808,negative,0.664,Can't Tell,0.3441,Southwest,,gotschiavi,,0,@SouthwestAir @jlittle100 Double up with this comment. PHL to anywhere South Florida is GONE GONE GONE. Hello US Air,,2015-02-19 08:00:45 -0800,florida,Quito,3
5999,568439319779790848,negative,1.0,Customer Service Issue,1.0,Southwest,,katxc,,0,@SouthwestAir Incredibly frustrating. I emailed but still haven't received a response.,,2015-02-19 07:57:49 -0800,Chicago,Central Time (US & Canada),3
6004,568438018572300289,positive,0.6596,,,Southwest,,cigaradventures,,0,@SouthwestAir Thank you for the prompt response. I will email Late Flightr today.,,2015-02-19 07:52:39 -0800,"iPhone: 44.912468,-93.318619",Central Time (US & Canada),3
6005,568438000843034624,positive,1.0,,,Southwest,,JiggaJazzman,,0,"THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou",,2015-02-19 07:52:35 -0800,,,3
6018,568434014672916480,negative,1.0,Can't Tell,0.6429,Southwest,,cigaradventures,,0,@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.,,2015-02-19 07:36:44 -0800,"iPhone: 44.912468,-93.318619",Central Time (US & Canada),3
6026,568430198254747649,negative,0.6366,Late Flight,0.3237,Southwest,,benamcswag,,0,@SouthwestAir @thirty_lives birthday is the 24th and he's not seeing Imagine Dragons at #DestinationDragons ?,,2015-02-19 07:21:34 -0800,,Eastern Time (US & Canada),3
6041,568425317028610049,neutral,0.6803,,,Southwest,,GregDyett,,0,@SouthwestAir Thanks! Will do,,2015-02-19 07:02:11 -0800,"Melbourne, Australia",Hawaii,3
6057,568391382496378880,negative,1.0,Bad Flight,1.0,Southwest,,Fuzzyrussianman,,0,@SouthwestAir I'm getting leathery from the heat on 4251 before I even get to Vegas....,,2015-02-19 04:47:20 -0800,,Central Time (US & Canada),3
6058,568389719093940224,negative,1.0,Bad Flight,1.0,Southwest,,TannerMiller11,,1,@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic.😭,,2015-02-19 04:40:43 -0800,,Atlantic Time (Canada),3
6059,568389266155438080,neutral,0.6638,,0.0,Southwest,,bikermom46,,0,@SouthwestAir trying to get to Mexico in September! How about affordable nonstop flights????,,2015-02-19 04:38:55 -0800,,,3
6065,568377318822912000,negative,1.0,Can't Tell,0.6306,Southwest,,DavidBLove,,0,@SouthwestAir hates guitar players. Chgd for oversize AND extra bag on my acoustic guitar. Epic fail.,,2015-02-19 03:51:27 -0800,Canada,Eastern Time (US & Canada),3
6066,568364870757797888,neutral,0.6601,,,Southwest,,Harry_Bryan,,0,@SouthwestAir are passengers automatically rebooked on other flights if original is Cancelled Flighted for weather etc?,,2015-02-19 03:01:59 -0800,"Powell, TN",Eastern Time (US & Canada),3
6069,568319110779514880,positive,1.0,,,Southwest,,neelaybhatt,,0,@SouthwestAir Thx Ops Agt Rich Westagard n Flight Att. Nancy @ DEN Airport.Held flight 1027 n even saved seat 4 Bus Select #CustomersFirst!,,2015-02-19 00:00:09 -0800,"Indianapolis, USA",Eastern Time (US & Canada),3
6073,568299906466762752,neutral,0.3516,,0.0,Southwest,,imjinnie,,0,"@SouthwestAir Any chance the flight I just took can count for #3? I mean, I signed up with SW wifi in the air! 2/2",,2015-02-18 22:43:50 -0800,"Denver, CO",Mountain Time (US & Canada),3
6074,568299749121654784,neutral,0.6577,,,Southwest,,imjinnie,,0,@southwestair so I saw the promo for A-List when I was on a plane this Monday. I fly two more times in the qualification period. 1/2,,2015-02-18 22:43:13 -0800,"Denver, CO",Mountain Time (US & Canada),3
6081,568274752864948224,positive,0.6634,,,Southwest,,sounddspainfull,,0,@SouthwestAir can i get tiks for #DestinationDragons omg id love to! Plz 😱❤️im dying,,2015-02-18 21:03:53 -0800,,Santiago,3
6085,568269127992913920,neutral,1.0,,,Southwest,,MinderJoan,,0,@SouthwestAir if you are giving tix to #DestinationDragons show would appreciate one or two for LA😄Flying from PHL to LAX on Friday,,2015-02-18 20:41:32 -0800,,Eastern Time (US & Canada),3
6090,568258896038506496,positive,1.0,,,Southwest,,travisgasper,,0,Looking forward to using Passbook when I fly  @SouthwestAir in a few weeks!,,2015-02-18 20:00:53 -0800,"Dallas, TX",Central Time (US & Canada),3
6095,568238793150611457,negative,0.7020000000000001,Late Flight,0.7020000000000001,Southwest,,aryehmon,,0,@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :(,,2015-02-18 18:41:00 -0800,,,3
6102,568228761566642176,positive,1.0,,,Southwest,,SouthernBeau87,,0,"@SouthwestAir, I really appreciate you all's #BHM commercial that aired today during @BET's #BookofNegroes",,2015-02-18 18:01:08 -0800,"The Bull City, NC",Central Time (US & Canada),3
6115,568214541852495872,neutral,1.0,,,Southwest,,cosmicghoul,,0,@SouthwestAir i cant look up my confirmation number at the moment on mobile. the email is no longer in my inbox,,2015-02-18 17:04:38 -0800,they/them,Pacific Time (US & Canada),3
6116,568212893012860928,negative,1.0,Customer Service Issue,1.0,Southwest,,Mselite25,,0,@SouthwestAir I receive bad customer service and ended up spending several hundred dollars to accommodate my family during each cxl flight,,2015-02-18 16:58:05 -0800,Rite behind my $$,Mountain Time (US & Canada),3
6118,568212443433865217,negative,1.0,Customer Service Issue,0.6718,Southwest,,cosmicghoul,,0,@SouthwestAir it keeps saying that mobile boarding passes are unavailable despite having checked in and everything,,2015-02-18 16:56:18 -0800,they/them,Pacific Time (US & Canada),3
6119,568211739059326976,positive,1.0,,,Southwest,,KatMRG,,0,@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r,,2015-02-18 16:53:30 -0800,,Eastern Time (US & Canada),3
6123,568209603332214784,positive,0.7065,,,Southwest,,sdemuth,,0,@SouthwestAir filing it now. Thank you for your response.,"[29.65275101, -95.27596615]",2015-02-18 16:45:00 -0800,Maryland,Atlantic Time (Canada),3
6124,568206236081995776,neutral,1.0,,,Southwest,,linkster93,,0,@SouthwestAir #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!,,2015-02-18 16:31:38 -0800,,,3
6127,568202855166967808,neutral,0.6489,,,Southwest,,armond_ealey,,0,@SouthwestAir Thanks!!! :)  It is good to air on the side of caution,"[0.0, 0.0]",2015-02-18 16:18:12 -0800,,,3
6131,568193603954085888,positive,0.649,,0.0,Southwest,,syrahminush,,0,"@SouthwestAir woohoo that just made my day. I looked and just couldn't find that, thank you!",,2015-02-18 15:41:26 -0800,"Bay Area, California",Pacific Time (US & Canada),3
6139,568188595456118785,positive,1.0,,,Southwest,,kalenski,,0,@SouthwestAir Whoa. Thanks and that's what I wanted to hear! Early flight coming up. Thanks for the reply.,,2015-02-18 15:21:32 -0800,Denver,Mountain Time (US & Canada),3
6144,568182492055912449,neutral,1.0,,,Southwest,,livvyports16,,1,@SouthwestAir do you have any info about when #DestinationDragons winners will be announced? me &amp; my best friend are hoping to win. thanks!,,2015-02-18 14:57:17 -0800,,,3
6150,568180422070247424,neutral,0.6868,,0.0,Southwest,,m_nimzzz,,0,@SouthwestAir k but who won destination dragons,,2015-02-18 14:49:03 -0800,,Central Time (US & Canada),3
6163,568170493544673280,negative,1.0,Lost Luggage,0.6403,Southwest,,thisnamerocks2,,0,@SouthwestAir we've now lost a whole day of our honeymoon... Very disappointed and frustrated with everything.,,2015-02-18 14:09:36 -0800,"Canton, MA",,3
6171,568164059981307904,positive,1.0,,,Southwest,,ljwoodworth,,0,@SouthwestAir - I just had a great experience with your customer service team. Thank you! #LuvSW A-list,,2015-02-18 13:44:02 -0800,Colorado,,3
6175,568159614069444608,negative,1.0,Customer Service Issue,1.0,Southwest,,rsalemania,,0,"@SouthwestAir A-list preferred line phone wait was 15 minutes. I hung up, not feeling A-list-ey!",,2015-02-18 13:26:22 -0800,,Pacific Time (US & Canada),3
6184,568149194654904320,positive,1.0,,,Southwest,,jwimpee,,0,@SouthwestAir love..luv the addition of the passbook option.,,2015-02-18 12:44:58 -0800,"Rockwall, TX USA",Central Time (US & Canada),3
6185,568148807684198401,positive,1.0,,,Southwest,,Neetz4,,0,@SouthwestAir thanks for the follow up. So glad to get my bag back.,,2015-02-18 12:43:26 -0800,Maryland,,3
6187,568147483269971969,neutral,0.6883,,0.0,Southwest,,Brian_Fox,,0,"@southwestair is your companion pass broken today? 
purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS (SW900001-vyiL1XKlROG24fS-918j_A)",,2015-02-18 12:38:10 -0800,"NH, United States",Eastern Time (US & Canada),3
6190,568145575452876800,negative,1.0,Bad Flight,0.662,Southwest,,DesertDealer,,0,@SouthwestAir I'm miserable on your Orlando to Vegas nonstop right now. How big must a guest be for u to require 2 seats?  I'm in 1A btw.,,2015-02-18 12:30:35 -0800,Las Vegas,Arizona,3
6196,568139007617597440,negative,0.6606,longlines,0.6606,Southwest,,angeladoheny26,,0,@SouthwestAir good to know NOW!  Three sets of travelers in just 20 mins standing here waiting for mins to pass by.,,2015-02-18 12:04:29 -0800,,,3
6197,568137557935960066,positive,1.0,,,Southwest,,Shadowjin12,,0,@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!,,2015-02-18 11:58:43 -0800,,,3
6203,568134211493695488,positive,0.6646,,,Southwest,,DanaChristos,,0,@SouthwestAir @karajusto OK we will! Thank you!!!,,2015-02-18 11:45:26 -0800,CT,Eastern Time (US & Canada),3
6209,568128069845848064,negative,0.6631,Customer Service Issue,0.3423,Southwest,,jeparker232,,0,@SouthwestAir I don't have a conference number.  I spoke with Courtney in Texas and David before that. they finally fixed mine after an hour,,2015-02-18 11:21:01 -0800,,,3
6212,568125472527097856,neutral,1.0,,,Southwest,,heatheralexis8,,0,@SouthwestAir is there anything I can do to get tickets for @Imaginedragons at @VinylVegas? It would mean so much to me #DestinationDragons,,2015-02-18 11:10:42 -0800,Vegas,Pacific Time (US & Canada),3
6216,568118177537744897,neutral,0.6735,,,Southwest,,BobbiStorm,,0,@SouthwestAir go south everyone,,2015-02-18 10:41:43 -0800,Miami,,3
6218,568113383242911744,positive,1.0,,,Southwest,,jdaniels1974,,0,@SouthwestAir thanks for the follow up.  I appreciate it.,"[38.97681463, -76.50266928]",2015-02-18 10:22:40 -0800,,,3
6219,568112842261594112,positive,1.0,,,Southwest,,roq0114,,0,@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!,,2015-02-18 10:20:31 -0800,,,3
6227,568108322924191744,positive,0.6611,,,Southwest,,DavidJAbramson,,0,"@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?",,2015-02-18 10:02:33 -0800,Maryland and Washington D.C.,Eastern Time (US & Canada),3
6229,568107719737020417,negative,1.0,Customer Service Issue,0.6511,Southwest,,braadwise,,0,@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much,,2015-02-18 10:00:09 -0800,"Rogue, USA",Pacific Time (US & Canada),3
6230,568107670177239040,neutral,0.6736,,0.0,Southwest,,N0O0O0O0O0O0,,0,@SouthwestAir so when do we find out who won the imagine dragons contest?,,2015-02-18 09:59:58 -0800,,Atlantic Time (Canada),3
6235,568105722413649920,negative,1.0,Flight Attendant Complaints,1.0,Southwest,,Nic_L_Wright,,0,@SouthwestAir I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!,,2015-02-18 09:52:13 -0800,Oklahoma,Mountain Time (US & Canada),3
6238,568104783061520384,neutral,1.0,,,Southwest,,girlymum,,0,@SouthwestAir how can I get tickets for Feb 20 Imagine Dragons show?,,2015-02-18 09:48:29 -0800,Where the wild things are,Pacific Time (US & Canada),3
6239,568104424029036545,positive,1.0,,,Southwest,,taylor_brummett,,0,"@SouthwestAir I'm really craving your pretzels, please send me some.",,2015-02-18 09:47:04 -0800,Brawley,,3
6241,568103735827804160,neutral,0.6484,,,Southwest,,Karima_Hersi,,0,@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? 😆,,2015-02-18 09:44:20 -0800,"Ottawa,Canada ",Central Time (US & Canada),3
6244,568100987887427584,neutral,1.0,,,Southwest,,babyluv590,,0,"@SouthwestAir sure,I'll send a message now!",,2015-02-18 09:33:24 -0800,murfreesboro,Pacific Time (US & Canada),3
6245,568100973966569472,positive,0.6581,,,Southwest,,dophin2009,,0,@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm,,2015-02-18 09:33:21 -0800,,,3
6247,568098977545134080,negative,1.0,Late Flight,0.6559,Southwest,,LauraGina,,0,.@SouthwestAir 3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate,,2015-02-18 09:25:25 -0800,"Beaufort, South Carolina",Eastern Time (US & Canada),3
6269,568086073814827008,negative,1.0,Customer Service Issue,1.0,Southwest,,SamanthaCaron,,0,@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on,"[38.34274662, -122.32611925]",2015-02-18 08:34:09 -0800,CA,Pacific Time (US & Canada),3
6279,568084881303072770,positive,0.3543,,0.0,Southwest,,thirty_lives,,0,@SouthwestAir @love_dragonss holy fuckinf shit,,2015-02-18 08:29:24 -0800,ʞᴚoʎ   ʍǝu,Eastern Time (US & Canada),3
6289,568080061372502016,neutral,0.6629999999999999,,0.0,Southwest,,DanaChristos,,0,@SouthwestAir @karajusto SWA is willing to follow up. FINALLY.,,2015-02-18 08:10:15 -0800,CT,Eastern Time (US & Canada),3
6296,568076650782404608,negative,0.3695,Can't Tell,0.3695,Southwest,,saysorrychris,,0,@SouthwestAir yea but I was hoping to avoid the ticket difference amount as a birthday courtesy? #flysouthwest #lovesouthwest #mybday,,2015-02-18 07:56:42 -0800,Everywhere But Never Scared,Hawaii,3
6297,568076399166140416,negative,0.6404,Lost Luggage,0.3408,Southwest,,blakeherpeche,,0,@SouthwestAir can @Sagerooski &amp; I use your luggage scale to measure our weight loss? One scale for each foot @ home is not accurate anymore.,,2015-02-18 07:55:42 -0800,PlanoTexas,Eastern Time (US & Canada),3
6298,568076081665679360,positive,1.0,,,Southwest,,jenicalindy,,0,"@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!",,2015-02-18 07:54:26 -0800,"Salt Lake City, UT",,3
6302,568072079096061952,neutral,1.0,,,Southwest,,cej1124,,0,"@SouthwestAir Ahhhh! Sorry, just followed.",,2015-02-18 07:38:32 -0800,"Austin, TX, USA",Central Time (US & Canada),3
6306,568067878546755584,positive,1.0,,,Southwest,,cej1124,,0,@SouthwestAir Awesome!!! Sending now.,,2015-02-18 07:21:51 -0800,"Austin, TX, USA",Central Time (US & Canada),3
6310,568062804697202688,negative,1.0,Late Flight,1.0,Southwest,,AdrienneCorn,,0,@southwestair really?!? 1.5 hours ON THE PLANE and at the gate??? Jax2BNA. Like we haven’t waited days to get home #notokay,,2015-02-18 07:01:41 -0800,Nashville/Franklin,Central Time (US & Canada),3
6311,568059610969604096,positive,0.6573,,,Southwest,,ChrisWinn211,,0,@SouthwestAir Thank you!,,2015-02-18 06:48:59 -0800,"Worcester, MA ",Eastern Time (US & Canada),3
6315,568057887223894016,neutral,1.0,,,Southwest,,luvthispayne,,0,"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",,2015-02-18 06:42:08 -0800,Somewhere over the rainbow.,Atlantic Time (Canada),3
6337,568051605247021056,positive,1.0,,,Southwest,,JeanmeF,,0,@SouthwestAir Thanks for the info! Have a good day.,,2015-02-18 06:17:11 -0800,"Suffolk County, New York",Eastern Time (US & Canada),3
6338,568051218477654016,negative,1.0,Flight Attendant Complaints,1.0,Southwest,,ReallyViki,,0,"@SouthwestAir FS4VE7 when I corrected the attendants error she gave me attitude made a rude show of taking back nuts&amp; said ""well i was Late Flight""",,2015-02-18 06:15:39 -0800,Central Jersey,Eastern Time (US & Canada),3
6339,568050804101410816,positive,1.0,,,Southwest,,foofiter,,0,@SouthwestAir @DeltaPoints hey at least you guys are honest with your customers unlike @Delta,,2015-02-18 06:14:00 -0800,"Atlanta, GA USA",Eastern Time (US & Canada),3
6340,568050718772314112,neutral,0.6544,,0.0,Southwest,,OJ27Canelo,,0,"@SouthwestAir first time flyer, scheduled a (round)trip. set on departure date not sure on returning date, policy/fees on changing Re Flight",,2015-02-18 06:13:39 -0800,,,3
6349,568037842838024192,positive,1.0,,,Southwest,,AndreaPark20,,0,@SouthwestAir for the win as always- saved my day and got me on a direct to Orlando. 🎉🎉🎉,,2015-02-18 05:22:30 -0800,,Quito,3
6353,568027403462651905,positive,1.0,,,Southwest,,malimettt,,0,@SouthwestAir THANK YOU for finally making your boarding passes work with passbook,,2015-02-18 04:41:01 -0800,,Arizona,3
6356,568014567089029120,neutral,0.6613,,,Southwest,,CaptPat48,,0,@SouthwestAir Thanks for reminding me about my upcoming trip to Florida but you really didn't need to... http://t.co/p6r5rt5Ow5,,2015-02-18 03:50:00 -0800,On the 757 Right Coast,Atlantic Time (Canada),3
6358,567983341405745152,positive,0.6383,,,Southwest,,torithompson13,,0,"@SouthwestAir I love and appreciate the fact that you guys rarely Cancelled Flight flights and are on time, but I need a Cancelled Flightlation this time. 🙏",,2015-02-18 01:45:55 -0800,"Nashville, Tn",,3
6363,567951109677027328,negative,0.6917,Cancelled Flight,0.3803,Southwest,,lesleemitchell,,0,@SouthwestAir will you please tell me if I'll make my flight out of here tomorrow 8am? I've been tryin for 3 days now to leave,"[36.11159761, -86.7844525]",2015-02-17 23:37:51 -0800,,Central Time (US & Canada),3
6364,567943461476806656,negative,1.0,Damaged Luggage,1.0,Southwest,,jenharristmc,,0,@SouthwestAir Had a bad experience with them last week.  They broke my bicycle that I had brought with me to do a bike ride in Fla.  Why?,,2015-02-17 23:07:27 -0800,Marina Del Rey,Pacific Time (US & Canada),3
6367,567931567881875457,positive,1.0,,,Southwest,,MikeLeners,,0,"@SouthwestAir neveind, it's been found and on its way. Thanks for making the process so painless",,2015-02-17 22:20:12 -0800,"Oakland, CA",Central Time (US & Canada),3
6374,567907070269198337,positive,1.0,,,Southwest,,walnut_head,,0,@SouthwestAir A wonderfully nice agent in Austin helped us out. Wish I remembered her name to give proper kudos.,,2015-02-17 20:42:51 -0800,"Spokane, WA",,3
6375,567906137938399232,positive,0.3634,,0.0,Southwest,,icehousepenguin,,0,@SouthwestAir hot stewardess flipped me off,,2015-02-17 20:39:09 -0800,"Roseville, California",,3
6377,567900433542488064,negative,1.0,Cancelled Flight,1.0,Southwest,,ColeyGirouard,,0,"@SouthwestAir I am scheduled for the morning, 2 days after the fact, yes..not sure why my evening flight was the only one Cancelled Flightled",,2015-02-17 20:16:29 -0800,Washington D.C.,Atlantic Time (Canada),3
6394,567886632155680770,positive,1.0,,,Southwest,,brookem,,1,"@SouthwestAir - total win!! Happy 7th bday on intercom, chocoLate Flight kisses, and a chance to hand out snacks.Thank you. http://t.co/NKloZcNtto",,2015-02-17 19:21:38 -0800,Dallas,London,3
6395,567886422826307585,negative,1.0,Lost Luggage,1.0,Southwest,,diamuarch,,0,@SouthwestAir My luggage has still not been found. Luggage is not scanned until final destination. So no way of knowing where it is!,,2015-02-17 19:20:48 -0800,,,3
6396,567885982340636672,positive,1.0,,,Southwest,,Laulipop517,,0,@SouthwestAir thanks for your excellent response time and assistance! All set :),,2015-02-17 19:19:03 -0800,,,3
6397,567883722948763648,negative,1.0,Late Flight,0.6702,Southwest,,librarymommy,,0,@SouthwestAir Finally got through after 3 hours and all set. Thanks.,,2015-02-17 19:10:04 -0800,Connecticut,Eastern Time (US & Canada),3
6399,567880908528832513,positive,1.0,,,Southwest,,ifucsam,,0,@SouthwestAir can't wait! Thanks for the response!❤️,"[39.73167173, -86.3559619]",2015-02-17 18:58:53 -0800,Indiana,Indiana (East),3
6406,567878205157281793,negative,1.0,Lost Luggage,0.6967,Southwest,,TStorm_Warning,,0,".@SouthwestAir I appreciate that, and not to be rude, but it doesn't solve much. You should AT LEAST cover the cost of stolen goods.",,2015-02-17 18:48:09 -0800,"Austin, TX",Central Time (US & Canada),3
6407,567876860647833600,neutral,1.0,,,Southwest,,skibowlruler,,0,"@SouthwestAir can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?",,2015-02-17 18:42:48 -0800,washington,Pacific Time (US & Canada),3
6412,567875147941552128,negative,1.0,Customer Service Issue,1.0,Southwest,,b_jell27,,0,"@SouthwestAir very frustrated with your customer service.Open seats on earlier flight, $154 to change. What a rip off!!",,2015-02-17 18:36:00 -0800,,,3
6418,567870895383015424,positive,1.0,,,Southwest,,BmoreSmurf,,0,"@SouthwestAir Hey yea I got thru...everything is good now (well, in 7-10 days when the voucher goes through)  Appreciate it!",,2015-02-17 18:19:06 -0800,Most likely Costco,Eastern Time (US & Canada),3
6419,567870311539933184,negative,1.0,Cancelled Flight,1.0,Southwest,,kevin_blank74,,0,"@SouthwestAir I was in Nashville and I had to drive 3 and a half hours to Memphis, but I made it as the plane was loading!","[29.65350715, -95.26679505]",2015-02-17 18:16:47 -0800,,,3
6425,567866673325285376,negative,1.0,Cancelled Flight,0.6723,Southwest,,JustJonnE,,0,@SouthwestAir  why are you the only airlines to Cancelled Flight all flights into BNA? Been stranded in philly for 2 days. Hoping to get out in the AM,,2015-02-17 18:02:20 -0800,,,3
6428,567864832235405313,negative,1.0,longlines,0.6675,Southwest,,boudecia7,,0,"@SouthwestAir thanks, but they told him he couldn’t a few hours ago, then my plane left  after I tried to do it. Stuck waiting for hours now",,2015-02-17 17:55:01 -0800,,Pacific Time (US & Canada),3
6433,567861645084631041,negative,0.6559,Lost Luggage,0.6559,Southwest,,JacobNantz,,0,@SouthwestAir took our carryon bag with essential attire for a life changing interview tomorrow &amp; it's not here; can we expect compensation?,,2015-02-17 17:42:21 -0800,CHICAGO-STL,Hawaii,3
6443,567856422030942208,positive,1.0,,,Southwest,,iBHoody,,0,@SouthwestAir much respect!,,2015-02-17 17:21:35 -0800,soundcloud.com/ibhoody ,Central Time (US & Canada),3
6467,567830627219939328,negative,1.0,Can't Tell,0.3648,Southwest,,TravelWithSuze,,0,@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.,,2015-02-17 15:39:05 -0800,"New York, NY",,3
6474,567829387485130752,positive,1.0,,,Southwest,,MeredithAdams23,,0,@SouthwestAir Awesome - thanks!,,2015-02-17 15:34:10 -0800,Dallas,Central Time (US & Canada),3
6478,567826761141985280,positive,1.0,,,Southwest,,floridacarolina,,0,"@SouthwestAir really appreciate the follow up, I always fly with y'all for a reason!",,2015-02-17 15:23:44 -0800,"Nashville, TN",Central Time (US & Canada),3
6481,567823967555178496,neutral,0.6667,,0.0,Southwest,,thnk2x,,0,@SouthwestAir I have been in contact and know there are changes but it's a destination you should really evaluate! Thanks,,2015-02-17 15:12:38 -0800,"Do as you wish, with integrity",Pacific Time (US & Canada),3
6488,567820713156943872,positive,0.6632,,,Southwest,,pet1713,,0,@SouthwestAir El Paso deals....May❤❤❤😍🌏,"[30.0554953, -95.1659332]",2015-02-17 14:59:42 -0800,Houston TX,Eastern Time (US & Canada),3
6489,567820352329523200,negative,1.0,Customer Service Issue,1.0,Southwest,,Laulipop517,,0,"@SouthwestAir can't checkin online for 2:00 flight tmrw fr. Cancun. ""Undefined error"" &amp; 800# not working.Family of 4 don't want Cgroup! Help",,2015-02-17 14:58:16 -0800,,,3
6498,567814896965124096,negative,1.0,Cancelled Flight,1.0,Southwest,,kyddsr,,0,"@SouthwestAir yeah, all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!",,2015-02-17 14:36:35 -0800,"nashville, tn",Central Time (US & Canada),3
6499,567814300594769920,positive,1.0,,,Southwest,,GTCrudeOil,,0,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,"[36.0212589, -86.5447783]",2015-02-17 14:34:13 -0800,,,3
6515,567806501402976257,neutral,1.0,,,Southwest,,livvyports16,,1,@SouthwestAir when will the winners of #DestinationDragons be announced?,,2015-02-17 14:03:13 -0800,,,3
6518,567804718886711296,neutral,0.6684,,,Southwest,,nujoud,,0,"@SouthwestAir You guys must have been swamped, even took our corporate travel a long time to get in, but everything worked out in the end.",,2015-02-17 13:56:08 -0800,,,3
6534,567796413880397825,negative,0.6327,Customer Service Issue,0.3571,Southwest,,BenSnider12,,0,@SouthwestAir no but seriously wtf? #nochill http://t.co/esd3XD5V1r,,2015-02-17 13:23:08 -0800,,Arizona,3
6549,567783802492420096,positive,0.69,,,Southwest,,Jewelzz_,,0,"@SouthwestAir haha, thanks for the explanation",,2015-02-17 12:33:02 -0800,TX,America/Chicago,3
6562,567778403755900928,neutral,1.0,,,Southwest,,DurkDiggler8810,,0,@SouthwestAir @TomVH just get the RR credit card and get the points of family that way,,2015-02-17 12:11:34 -0800,KCMO,Central Time (US & Canada),3
6566,567776143273512961,negative,1.0,Late Flight,1.0,Southwest,,kevallen53,,0,@SouthwestAir flight #211pilot spilled his tea on the radio! Yay for delays! Almost an hour now!,,2015-02-17 12:02:35 -0800,,,3
6569,567774320170119168,positive,1.0,,,Southwest,,PRobino,,0,@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.,,2015-02-17 11:55:21 -0800,,,3
