tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70076E+17,negative,1,Customer Service Issue,1,US Airways,,retardedlarry,,0,"@USAirways if it was so important, why did I wait on hold and then get hung up on by your computer?  #disappointed",,2/23/2015 20:21,,
5.70075E+17,negative,1,Customer Service Issue,1,US Airways,,worldwideweg,,0,"@USAirways Disgusted with your poor customer service. U wrongfully remove &gt; 65,000 miles from my Dividend Miles and no live person,",,2/23/2015 20:16,,
5.70074E+17,negative,1,Customer Service Issue,0.3581,US Airways,,__RWG__,,0,@USAirways Please hold flight US 639 in Phoenix! I'm a weary traveler stuck on another flight because the tarmac is having issues!,,2/23/2015 20:13,,Mountain Time (US & Canada)
5.70074E+17,negative,1,Customer Service Issue,0.6813,US Airways,,worldwideweg,,0,"@USAirways - No live person to speak with all day at Dividend Miles, after they wrongfully took over 65,000 miles out of my account.",,2/23/2015 20:11,,
5.70072E+17,negative,1,Customer Service Issue,1,US Airways,,lmeckPR,,0,"@USAirways cust svc means nothing! So disappointed. Trying since 730a to speak to a human I get bad weather not bad service.
#socialtantrum",,2/23/2015 20:06,Maryland,Quito
5.70071E+17,negative,0.6669,Flight Booking Problems,0.6669,US Airways,,marisa_negri,,0,"@USAirways Well, that's a problem considering I need to book a flight tonight for this weekend... is there anything you can do?",,2/23/2015 20:01,"Austin, TX | Atlanta, GA",Eastern Time (US & Canada)
5.7007E+17,negative,1,Flight Booking Problems,0.6703,US Airways,,caneryilmz,,0,@USAirways it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways ++,,2/23/2015 19:59,,
5.70068E+17,negative,1,Customer Service Issue,0.69,US Airways,,m2gris,,0,"@USAirways was transf, held 15-18 min more b4 agent answered and helped. By time I got to person fare I'd seen was gone.  Had to get supv.",,2/23/2015 19:49,"Irvine, Ca",
5.70064E+17,negative,1,Customer Service Issue,1,US Airways,,retardedlarry,,0,@USAirways has the worst customer service line.  I've called them 8 times today and not once was I able to talk to a real human being.,,2/23/2015 19:32,,
5.70062E+17,negative,1,Flight Booking Problems,1,US Airways,,alec1289,,0,@usairways that wasn't the issue. Someone finally helped on the phone. Now theres a website error that won't let me process my request. SMH,,2/23/2015 19:25,Los Angeles,Pacific Time (US & Canada)
5.70061E+17,negative,1,Customer Service Issue,0.689,US Airways,,caneryilmz,,0,@USAirways you say to call travel agency and they say we cant refund because usairways didnt accept this.,,2/23/2015 19:21,,
5.7006E+17,negative,0.6769,Flight Booking Problems,0.6769,US Airways,,caneryilmz,,0,@USAirways no i use to skyscanner and travel agency and i called u . You said you should call travel agency but,,2/23/2015 19:18,,
5.70058E+17,negative,1,Flight Booking Problems,0.6869,US Airways,,jkfreeman1,,0,@USAirways well I thought they had hours ago but just found out that no I do not have a seat,,2/23/2015 19:07,Southeastern United States,Central Time (US & Canada)
5.70057E+17,negative,1,Customer Service Issue,1,US Airways,,MLasichak,,0,"@USAirways yes, but we were answered and put back on hold while they were to check on our request..  50 mins Late Flightr nothing!",,2/23/2015 19:05,"Crofton, Maryland",
5.70057E+17,negative,1,Customer Service Issue,1,US Airways,,ChuckManicotti,,1,@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO,,2/23/2015 19:04,,
5.70052E+17,negative,1,Customer Service Issue,1,US Airways,,ChuckManicotti,,0,@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak,,2/23/2015 18:46,,
5.70051E+17,negative,1,Customer Service Issue,1,US Airways,,m2gris,,0,@USAirways - 53 minutes on hold for a reservation?,,2/23/2015 18:44,"Irvine, Ca",
5.70051E+17,negative,0.6756,Customer Service Issue,0.6756,US Airways,,christabtaylor,,1,@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :),,2/23/2015 18:41,,
5.70049E+17,negative,1,Flight Booking Problems,1,US Airways,,marisa_negri,,0,@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,,2/23/2015 18:33,"Austin, TX | Atlanta, GA",Eastern Time (US & Canada)
5.70048E+17,negative,1,Flight Booking Problems,0.6713,US Airways,,alec1289,,0,@usairways I've been on hold for over an hour only b/c my CC miles aren't showing up. What a mediocre combo of cc &amp; airline #SwitchingBoth,,2/23/2015 18:31,Los Angeles,Pacific Time (US & Canada)
5.70048E+17,negative,1,Customer Service Issue,1,US Airways,,marisa_negri,,0,@USAirways I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.,,2/23/2015 18:30,"Austin, TX | Atlanta, GA",Eastern Time (US & Canada)
5.70046E+17,negative,1,Customer Service Issue,0.6809,US Airways,,JustTimMcDonald,,0,"@USAirways hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.",,2/23/2015 18:21,"Columbia, South Carolina",Eastern Time (US & Canada)
5.70046E+17,negative,1,Flight Booking Problems,0.3505,US Airways,,JustPlain_Jake,,1,@USAirways did a pre schooler develop your app? The thing crashes every single time.,,2/23/2015 18:21,"ÜT: 38.8676126,-77.0831512",Quito
5.70043E+17,negative,1,Customer Service Issue,0.6733,US Airways,,chuckbaker5,,1,@USAirways. Yet another delay/missed connection....and your customer service has an attitude with me? Wow.,,2/23/2015 18:09,,
5.70038E+17,negative,1,Flight Booking Problems,0.6764,US Airways,,PrettyMommy86,,0,"@USAirways 1,223.22 of unusable funds. Will not book with you again. #usairwaysfailscustomers",,2/23/2015 17:50,,
5.70034E+17,negative,1,Customer Service Issue,1,US Airways,,MLasichak,,1,@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain,,2/23/2015 17:33,"Crofton, Maryland",
5.70031E+17,negative,1,Flight Attendant Complaints,1,US Airways,,BernadetteGH,,0,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening,,2/23/2015 17:21,Earth ,
5.70024E+17,negative,1,Customer Service Issue,1,US Airways,,Ward1987M,,0,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone,,2/23/2015 16:53,,
5.70023E+17,negative,1,Customer Service Issue,1,US Airways,,Wheres_Papi,,0,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help,,2/23/2015 16:52,USA,Eastern Time (US & Canada)
5.70023E+17,negative,1,Flight Attendant Complaints,0.3846,US Airways,,BradleyPollock,,0,@USAirways I have better Intel than she does!  She said plane is due in at 630.  Flightaware and your own app say 645,,2/23/2015 16:49,,
5.7002E+17,negative,1,Customer Service Issue,0.6252,US Airways,,jasemccarty,,0,"@USAirways should, but didn’t.",,2/23/2015 16:39,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.70019E+17,negative,1,Customer Service Issue,1,US Airways,,BradleyPollock,,1,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.,,2/23/2015 16:34,,
5.70017E+17,negative,1,Flight Attendant Complaints,0.6883,US Airways,,jasemccarty,,0,@USAirways I’m still disappointed that it is apparently ok for a Flight Attendant who isn’t up on current policy to argue with a traveler.,,2/23/2015 16:28,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.70015E+17,negative,1,Customer Service Issue,1,US Airways,,bbuck22,,0,@USAirways 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@usairways.com unmonitored. BAD,,2/23/2015 16:20,"Las Vegas, NV",Pacific Time (US & Canada)
5.70014E+17,negative,1,Flight Attendant Complaints,1,US Airways,,jasemccarty,,0,@USAirways and yet the Flight Attendant argued with me over Exec Plat benefits...,,2/23/2015 16:13,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.70013E+17,negative,1,Customer Service Issue,0.3733,US Airways,,pisanijoe,,0,@USAirways please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4,,2/23/2015 16:12,,
5.70013E+17,negative,0.6762,Customer Service Issue,0.6762,US Airways,,bellaljoseph,,0,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude,,2/23/2015 16:09,citizen of the world,Arizona
5.70009E+17,negative,1,Flight Attendant Complaints,0.6882,US Airways,,jasemccarty,,0,@USAirways is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.,,2/23/2015 15:55,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.70007E+17,negative,1,Customer Service Issue,0.6764,US Airways,,bbuck22,,1,@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,,2/23/2015 15:48,"Las Vegas, NV",Pacific Time (US & Canada)
5.7E+17,negative,0.6842,Customer Service Issue,0.6842,US Airways,,jasemccarty,,0,"@USAirways I asked if that was SOP, and they said “It is now.” But yet the other 11 flights, nothing. Is this a policy or not?",,2/23/2015 15:20,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.69996E+17,negative,1,Flight Attendant Complaints,1,US Airways,,jasemccarty,,0,@USAirways it is really embarrassing when asking for complimentary drink/snack detailed here: https://t.co/9zA6xb1h89 &amp; being argued with.,,2/23/2015 15:05,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.69993E+17,negative,1,Customer Service Issue,1,US Airways,,mitchsunderland,,1,.@USAirways and then you said I could move my Thursday flight for free if I CALL A NUMBER. And then you HANG UP ON ME.,,2/23/2015 14:50,"Florida Raised, NYC Based ",London
5.69992E+17,negative,1,Flight Booking Problems,1,US Airways,,hamervich,,0,@USAirways why is it impossible to change / buy preferred seats via your app?,,2/23/2015 14:48,,
5.6999E+17,negative,1,Customer Service Issue,1,US Airways,,SLKToday,,0,@USAirways why are your customer service department so intent on ignoring my emails and queries? #badservice #usairways,,2/23/2015 14:38,Manchester,
5.69989E+17,negative,1,Customer Service Issue,0.6526,US Airways,,mitchsunderland,,0,@USAirways your airway is a joke. I have never dealt with worse service,,2/23/2015 14:35,"Florida Raised, NYC Based ",London
5.69989E+17,negative,1,Customer Service Issue,0.6491,US Airways,,mitchsunderland,,0,@USAirways great. I just called your fucking phone number and she hung up on me,,2/23/2015 14:35,"Florida Raised, NYC Based ",London
5.69987E+17,negative,1,Customer Service Issue,1,US Airways,,Gregm528,,1,@USAirways your customer service # has a recording that says we are to busy to assist and hangs up. Great touch. #poorservice @GMA @CBSNews,,2/23/2015 14:26,NY,Eastern Time (US & Canada)
5.69985E+17,negative,1,Customer Service Issue,0.3561,US Airways,,ElmiraBudMan,,0,@USAirways PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE 2 PARK ON TIME PLANES W A 2 HR LAYOVER N B ABLE 2 MAKE UR CONNECTION! #seriously,,2/23/2015 14:20,Does it really matter,
5.69985E+17,negative,1,Customer Service Issue,0.7077,US Airways,,TheRachelBloom,,0,@USAirways I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,,2/23/2015 14:20,"Brooklyn, NY",Eastern Time (US & Canada)
5.69984E+17,negative,1,Customer Service Issue,0.3395,US Airways,,tjelke,,0,@USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,,2/23/2015 14:16,"Miami, Florida, USA",Eastern Time (US & Canada)
5.69984E+17,negative,1,Customer Service Issue,1,US Airways,,acnewsguy,,0,@USAirways She was put on hold on that number for a loooooong time too.  No help. #lostandforgotten,,2/23/2015 14:14,"New Haven, CT",Mountain Time (US & Canada)
5.69981E+17,negative,0.6632,Customer Service Issue,0.3474,US Airways,,jasemccarty,,0,"@USAirways awesome... Doors close in 2 minutes, flight leaves in 17 minutes... And the plane just got here. WTH?",,2/23/2015 14:03,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.69981E+17,negative,1,Customer Service Issue,0.3423,US Airways,,FahadHassan,,0,@USAirways ticket counter people here are not helping and just want to charge more money even after this horrible day.,,2/23/2015 14:03,Washington D.C.,Eastern Time (US & Canada)
5.69977E+17,negative,1,Customer Service Issue,1,US Airways,,FahadHassan,,0,@USAirways on 5:55 flight to CTL to catch 8pm flight to sfo. But empty seats on 4:15 flight which wasn't offered.  Awful service continues.,,2/23/2015 13:49,Washington D.C.,Eastern Time (US & Canada)
5.69977E+17,negative,1,Flight Booking Problems,0.6912,US Airways,,joshahamilton,,0,@USAirways I have to fly back to Charlotte out of a different airport. You guys are not very flexible like other airlines.,,2/23/2015 13:47,Cali native now in Charlotte,Quito
5.69976E+17,negative,1,Flight Booking Problems,0.6769,US Airways,,jasemccarty,,0,"@USAirways I checked in ""Standby for 1st Class"" only to find I am ""not on the list"". This merger is a pain.",,2/23/2015 13:44,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
5.69976E+17,negative,1,Customer Service Issue,1,US Airways,,Danye33,,0,@USAirways been on hold for 45 minutes. Is there a better time to call? This is getting ridiculous,,2/23/2015 13:42,,Eastern Time (US & Canada)
5.69973E+17,negative,1,Flight Booking Problems,0.6858,US Airways,,ashtongr8z,,0,@USAirways Your exchange/credit policies are worthless and shadier than the White House. Dissatisfied to the nines right now.,,2/23/2015 13:32,,Alaska
5.69971E+17,negative,1,Customer Service Issue,0.6444,US Airways,,smaguire2,,0,"@USAirways even if I was the single most unreasonable human being on planet earth, there is no excuse for his treatment of me.",,2/23/2015 13:22,,Atlantic Time (Canada)
5.69971E+17,negative,1,Customer Service Issue,0.6633,US Airways,,smaguire2,,0,@USAirways you are supposed to be in the business of belong customers; not humiliating them,,2/23/2015 13:22,,Atlantic Time (Canada)
5.6997E+17,negative,1,Flight Attendant Complaints,0.3407,US Airways,,smaguire2,,0,@USAirways this is no way to treat women.  I want someone to contact me and explain how they will make this acceptable.,,2/23/2015 13:21,,Atlantic Time (Canada)
5.6997E+17,negative,1,Flight Attendant Complaints,0.6736,US Airways,,ElmiraBudMan,,0,@USAirways we had a friend there telling the gate attendant and the stewardess what was going on #notourfaultyoudontuseyourgatesright,,2/23/2015 13:19,Does it really matter,
5.69969E+17,negative,1,Flight Attendant Complaints,0.6632,US Airways,,smaguire2,,0,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,,2/23/2015 13:17,,Atlantic Time (Canada)
5.69969E+17,negative,1,Flight Attendant Complaints,0.6527,US Airways,,smaguire2,,0,@USAirways with such disrespect I cannot even begin to explain. He has an issue with women and he literally yelled at me and pulled me off,,2/23/2015 13:16,,Atlantic Time (Canada)
5.69969E+17,negative,1,Flight Attendant Complaints,0.6792,US Airways,,smaguire2,,0,@USAirways I want to speak with someone immediately. I am shaking with rage. I offered to hate check my bag and Derrick bussey treated me,,2/23/2015 13:15,,Atlantic Time (Canada)
5.69968E+17,negative,1,Customer Service Issue,0.6682,US Airways,,josebenegas,,0,@USAirways Thanks but when I asked for a change with no cost for you the only desition was nade by computer. Now is Late Flight,,2/23/2015 13:12,,Buenos Aires
5.69968E+17,negative,1,Customer Service Issue,0.6805,US Airways,,ElmiraBudMan,,0,@USAirways if you actually cared about what you did it would be one thing. Sounds like you don't like being told how lousy your service is.,,2/23/2015 13:11,Does it really matter,
5.69967E+17,negative,1,Customer Service Issue,1,US Airways,,KateDeLeal,,0,@USAirways cust svc just let it slip that previous cust svc lied to me about supervisors &amp; corporate ph#. $200 to change a $130 tix? No thx.,,2/23/2015 13:07,,
5.69964E+17,negative,1,Customer Service Issue,0.6575,US Airways,,TheVoiceofBrian,,0,@USAirways please fix your reservations phone system.  The weather/backup could not possibly be bad for 10 days!  #goodgriefpeople,,2/23/2015 12:57,YouTube.com/VOiceofBrian,Central Time (US & Canada)
5.69961E+17,negative,0.6863,Flight Booking Problems,0.3493,US Airways,,Danye33,,0,@USAirways I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help,,2/23/2015 12:44,,Eastern Time (US & Canada)
5.69961E+17,negative,1,Customer Service Issue,1,US Airways,,ElmiraBudMan,,0,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.,,2/23/2015 12:44,Does it really matter,
5.6996E+17,negative,1,Customer Service Issue,1,US Airways,,Bachelorsaurus,,0,"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",,2/23/2015 12:40,"Arlington, VA",Quito
5.6996E+17,negative,1,Customer Service Issue,1,US Airways,,ElmiraBudMan,,0,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,,2/23/2015 12:40,Does it really matter,
5.69959E+17,negative,0.6702,Flight Attendant Complaints,0.6702,US Airways,,ElmiraBudMan,,0,@USAirways I get some bs from a guy at the door says door closes 10 minutes before it backs out. Yet I know for a fact it was 5 people short,,2/23/2015 12:38,Does it really matter,
5.69959E+17,negative,0.6436,Customer Service Issue,0.3465,US Airways,,letyak,,0,@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.,,2/23/2015 12:38,"Philadelphia, PA",Eastern Time (US & Canada)
5.69951E+17,negative,1,Customer Service Issue,0.6722,US Airways,,putajerseyon,,0,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,,2/23/2015 12:04,,Eastern Time (US & Canada)
5.69949E+17,negative,0.6749,Customer Service Issue,0.3585,US Airways,,thomashoward88,,0,@USAirways US 728/Feb 21 Hour 6 on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.,,2/23/2015 11:56,,
5.69947E+17,negative,1,Customer Service Issue,1,US Airways,,_leekinney,,0,@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,,2/23/2015 11:48,"Philadelphia, PA",Quito
5.69945E+17,negative,1,Customer Service Issue,1,US Airways,,Jess_Yoga,,0,@USAirways I spent an hour on the phone with them and got no where at all,,2/23/2015 11:40,Wherever my breath takes me ,Atlantic Time (Canada)
5.69944E+17,negative,1,Flight Attendant Complaints,1,US Airways,,thomashoward88,,0,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",,2/23/2015 11:37,,
5.69944E+17,negative,1,Customer Service Issue,0.6772,US Airways,,thomashoward88,,0,@USAirways US 728 stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.,,2/23/2015 11:36,,
5.69943E+17,negative,1,Flight Attendant Complaints,0.6723,US Airways,,Blasterjaxx,,1,@USAirways One of your workers was very rude with us. We can tell you in DM cuz it won't be any good publicity...,,2/23/2015 11:34,TotalWorldJaxxination,
5.69943E+17,negative,1,Customer Service Issue,1,US Airways,,BriRose16,,0,"@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back",,2/23/2015 11:31,"Baltimore, MD ",
5.69942E+17,negative,1,Customer Service Issue,0.6532,US Airways,,FahadHassan,,0,@USAirways back in line at terminal because phone guy couldn't help.  One person in front of me 20 min wait again? http://t.co/HQHdAD7fvK,,2/23/2015 11:27,Washington D.C.,Eastern Time (US & Canada)
5.69941E+17,negative,1,Customer Service Issue,1,US Airways,,MediatorTerry,,0,@USAirways So you understand why I'm resorting to Twitter: No help available at  gate while this occurred or by phone afterward.,,2/23/2015 11:25,,
5.69939E+17,negative,0.6563,Customer Service Issue,0.3437,US Airways,,putajerseyon,,0,"@usairways really need help asap, so please make it quick. Thx.",,2/23/2015 11:18,,Eastern Time (US & Canada)
5.69939E+17,negative,1,Customer Service Issue,0.3422,US Airways,,juliebartz,,0,@USAirways well that is not going to help. I'vebeen on hold over 3 hrs &amp; my client wants his ff nbr in the record he's elite wAA,,2/23/2015 11:18,Shawano WI,Central Time (US & Canada)
5.69936E+17,negative,1,Customer Service Issue,1,US Airways,,FahadHassan,,0,@USAirways anyone there to help? Still on hold...,,2/23/2015 11:05,Washington D.C.,Eastern Time (US & Canada)
5.69936E+17,negative,0.6669,Customer Service Issue,0.3532,US Airways,,Jess_Yoga,,0,@USAirways is the absolute worst airline. 13 women were inconvenienced due to maintenance issues. Stuck all over- no care given.,,2/23/2015 11:03,Wherever my breath takes me ,Atlantic Time (Canada)
5.69936E+17,negative,1,Customer Service Issue,0.6832,US Airways,,aepleiss,,0,"@USAirways flights &amp; ""customer relations"" are extremely disappointing. Faced too many problems to type. apology=$25 towards a flight. A JOKE",,2/23/2015 11:03,,
5.69935E+17,negative,1,Customer Service Issue,1,US Airways,,Whitncam,,0,@USAirways sitting here in PHL with all of your rude Customer Service Agents!,,2/23/2015 11:00,,
5.69932E+17,negative,1,Customer Service Issue,1,US Airways,,FahadHassan,,0,@USAirways now on hold with customer care.  Wonder if someone will pick up the phone before 5pm.,,2/23/2015 10:50,Washington D.C.,Eastern Time (US & Canada)
5.6993E+17,negative,0.6759,Flight Booking Problems,0.3545,US Airways,,Bachelorsaurus,,0,@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,,2/23/2015 10:42,"Arlington, VA",Quito
5.69926E+17,negative,1,Customer Service Issue,0.6598,US Airways,,marvinatorsb,,0,"@USAirways booked flight 1mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service",,2/23/2015 10:25,,
5.69923E+17,negative,1,Customer Service Issue,1,US Airways,,electromail,,0,"@USAirways Aye, and nothing to do with an automated system which doesn't work properly. Anyway, got through to somebody...",,2/23/2015 10:14,Watching @Interpol somewhere,Amsterdam
5.69922E+17,negative,1,Customer Service Issue,1,US Airways,,johnhughesrocks,,0,@USAirways And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,,2/23/2015 10:08,,
5.69922E+17,negative,1,Customer Service Issue,1,US Airways,,rapidtravelchai,,0,@USAirways any way to get your call center to answer for a OneWorld award? Whenever try system says too busy and disconnect or endless hold,,2/23/2015 10:08,,Eastern Time (US & Canada)
5.6992E+17,negative,1,Customer Service Issue,1,US Airways,,taleson2wheels,,0,@USAirways takes my money at once but then requires 7 to 10 days to process a refund? Why does your auto attendant hang up? #usairwaysfail,,2/23/2015 10:03,,
5.6992E+17,negative,0.6598,Customer Service Issue,0.6598,US Airways,,nhbonedoc,,0,@USAirways how long for a reply,,2/23/2015 10:03,,
5.69918E+17,negative,1,Customer Service Issue,0.6809,US Airways,,jonbrownmusic,,0,@USAirways Who intentionally buys a flight with a 10 hour layover?  And what kind of airline would charge $200 to fix it? Wow... #usairways,,2/23/2015 9:52,New Orleans,
5.69918E+17,negative,1,Customer Service Issue,1,US Airways,,UrbanPranaYoga,,0,@USAirways how do I get a hold of customer service? I've called multiple times &amp; have been on hold for 30+ mins only to have to hang up,,2/23/2015 9:52,"Pittsburgh, PA",
5.69917E+17,negative,1,Customer Service Issue,1,US Airways,,MustSeeItAll_,,0,@USAirways is there a # or a time bracket I can call to fix this problem?I've been attempting to fix this contact information issue for days,,2/23/2015 9:51,NYC // LI ,
5.69917E+17,negative,1,Customer Service Issue,1,US Airways,,Andyba25,,0,@USAirways I called the number and they said no one is available to take my call...guys this is insane,,2/23/2015 9:47,South,
5.69914E+17,negative,0.6575,Customer Service Issue,0.6575,US Airways,,jhughes1025,,0,.@USAirways Can't book a flight online or over the phone. Your customer service is usually great -- anything you can do to help?,,2/23/2015 9:38,Washington DC,Alaska
5.69913E+17,negative,1,Customer Service Issue,1,US Airways,,CatieKriewald,,0,@USAirways called 3x &amp; it says high call volumes call back. At $1 a minute for international calls is there any way someone can contact me?,,2/23/2015 9:33,"Stillwater, MN",Central Time (US & Canada)
5.69911E+17,negative,1,Customer Service Issue,0.6596,US Airways,,Debbie_GBennett,,0,@USAirways @jhughes1025 grrrrrrrr. Couldn't book a flight via calling either :(,,2/23/2015 9:26,Indianapolis,Indiana (East)
5.6991E+17,negative,1,Customer Service Issue,1,US Airways,,bcruz1028,,0,@USAirways When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,,2/23/2015 9:20,,
5.69909E+17,negative,0.6875,Customer Service Issue,0.6875,US Airways,,electromail,,0,@USAirways Your system is affected by the weather?,,2/23/2015 9:18,Watching @Interpol somewhere,Amsterdam
5.69909E+17,negative,1,Customer Service Issue,0.3526,US Airways,,juliebartz,,0,@USAirways how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating,,2/23/2015 9:17,Shawano WI,Central Time (US & Canada)
5.69909E+17,negative,0.6427,Customer Service Issue,0.6427,US Airways,,lulainlife,,0,@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,,2/23/2015 9:16,"Washington, DC",Eastern Time (US & Canada)
5.69906E+17,negative,1,Customer Service Issue,0.6736,US Airways,,daknadler,,1,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail,,2/23/2015 9:05,Jacksonville,Eastern Time (US & Canada)
5.69906E+17,negative,1,Flight Attendant Complaints,0.6608,US Airways,,mydulcebella,,0,@USAirways  Houston Gate 17 customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail,,2/23/2015 9:04,Pennsylvania,Eastern Time (US & Canada)
5.69901E+17,negative,0.6146,Flight Booking Problems,0.3125,US Airways,,cookyvonne,,0,@USAirways what's going on with your website &amp; mobile app??? Help!!!,,2/23/2015 8:44,,
5.699E+17,negative,1,Customer Service Issue,1,US Airways,,electromail,,0,"@USAirways That is the height of rudeness, and without question the worst customer service I have ever experienced.",,2/23/2015 8:41,Watching @Interpol somewhere,Amsterdam
5.699E+17,negative,1,Customer Service Issue,0.6838,US Airways,,electromail,,0,@USAirways I NEED TO *SPEAK* TO SOMEBODY ABOUT A RESERVATION. As in talk to a human being. Yet your computer system puts the phone down on,,2/23/2015 8:40,Watching @Interpol somewhere,Amsterdam
5.69898E+17,negative,0.6739,Customer Service Issue,0.6739,US Airways,,TheRealChrisCin,,0,"@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",,2/23/2015 8:35,"Richmond, VA",Central Time (US & Canada)
5.69897E+17,negative,1,Customer Service Issue,1,US Airways,,hannah_rose22,,0,"@USAirways is struggling. had me on hold for 25 minutes, kicked me back to the start, then said they couldnt handle the amount of calls",,2/23/2015 8:28,Colorado ,Mountain Time (US & Canada)
5.69895E+17,negative,1,Flight Booking Problems,0.6495,US Airways,,dan3598328,,0,@USAirways i will be Cancelled Flighting my us airways credit card and choosing other airlines after my experience this week.,,2/23/2015 8:22,"Hillsborough, New Jersey",Eastern Time (US & Canada)
5.69894E+17,negative,1,Customer Service Issue,1,US Airways,,EmilyRadtke_99,,0,"@USAirways I cant make it to airport, roads are to bad in DFW and no one is answering the phones and the website is down?How do I reschedule",,2/23/2015 8:19,go central ,
5.69894E+17,negative,1,Customer Service Issue,1,US Airways,,ChrisClark09,,2,@USAirways website isnt working and I cant talk to any1 on the phone to check flight status out of dfw. Roads are awful and cant get there,,2/23/2015 8:18,Mentor/Columbus,Eastern Time (US & Canada)
5.69892E+17,negative,1,Customer Service Issue,0.6526,US Airways,,tannapistolis,,0,@USAirways congrats on treating your customers the worst way possible. I know plenty of other ppl who have had horrible experience w you too,,2/23/2015 8:11,,Eastern Time (US & Canada)
5.6989E+17,negative,1,Customer Service Issue,1,US Airways,,acnewsguy,,0,@USAirways @acnewsguy can you give me a # for US Air in philly to talk to a real person? Acarl4@hotmail.com,,2/23/2015 8:03,"New Haven, CT",Mountain Time (US & Canada)
5.69889E+17,negative,1,Customer Service Issue,1,US Airways,,BriRose16,,0,@USAirways I would appreciate a call regarding a HORRIBLE experience I had with a gate agent. Was on hold for 39 min and then hung on me.,,2/23/2015 8:00,"Baltimore, MD ",
