,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
7678,569352134774415360,positive,0.6942,,0.0,Delta,,BookerWoodfox,,0,@JetBlue is amazing. Had a short delay. They gave me $150 credit! It was literally pretty much my fault I missed the flight.,,2015-02-21 20:25:01 -0800,"Lynn, MA",Eastern Time (US & Canada),2
7683,569346433305993216,neutral,0.6926,,0.0,Delta,,brycecollins123,,0,@JetBlue is that supposed to change in the near future?,,2015-02-21 20:02:22 -0800,,,2
7684,569346428839063552,positive,1.0,,,Delta,,karaackerman,,0,@JetBlue thank you,,2015-02-21 20:02:21 -0800,New York City,Quito,2
7693,569343003476819969,neutral,0.6641,,0.0,Delta,,dgruber1700,,0,@JetBlue flite454,,2015-02-21 19:48:44 -0800,,,2
7712,569320520728113152,positive,1.0,,,Delta,,laacyyy,,0,@JetBlue thanks so much. Can't wait to fly with you guys :),,2015-02-21 18:19:24 -0800,New Jersey,Quito,2
7716,569311730540683264,positive,1.0,,,Delta,,dsgersten,,0,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice,,2015-02-21 17:44:28 -0800,Southern California,Pacific Time (US & Canada),2
7720,569308292893290496,positive,0.6842,,,Delta,,comicshans,,0,"@JetBlue I did not! She's a woman who's a lead, she was working at gate c26.",,2015-02-21 17:30:48 -0800,"sweatertown, new england",Atlantic Time (Canada),2
7721,569307978798645248,neutral,0.6545,,0.0,Delta,,laacyyy,,0,@JetBlue what are the chances of one of your flights leaving at 6am out of Newark nj being Cancelled Flightled tomorrow?,,2015-02-21 17:29:34 -0800,New Jersey,Quito,2
7723,569305802487439360,neutral,0.3711,,0.0,Delta,,zarrylarou,,0,@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!,,2015-02-21 17:20:55 -0800,NY,Eastern Time (US & Canada),2
7726,569304186548047872,positive,0.6756,,0.0,Delta,,Margo221,,0,"@JetBlue Another awesome telephone experience with @JetBlue Thank you, Cory! #Greatcustomerservice✈☺",,2015-02-21 17:14:29 -0800,,Eastern Time (US & Canada),2
7728,569301593587208193,neutral,0.6591,,,Delta,,dcoadavon,,0,"@JetBlue Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",,2015-02-21 17:04:11 -0800,San Diego,,2
7729,569301330306699264,negative,1.0,Customer Service Issue,0.6593,Delta,,MaliceDavericks,,0,@JetBlue disappointed with the missed connection from ROC to SLC and no reimbursement even tho friend who is a pilot said it was due to ATC,,2015-02-21 17:03:08 -0800,"Rochester, NY",,2
7730,569301025280167936,neutral,0.6461,,0.0,Delta,,lorenbhollander,,0,@JetBlue yes Party is Over 😂,,2015-02-21 17:01:56 -0800,New York City,,2
7732,569300264349364224,positive,1.0,,,Delta,,spaceracedjs,,0,@JetBlue he just went above and beyond to be helpful,,2015-02-21 16:58:54 -0800,Brooklyn,Eastern Time (US & Canada),2
7735,569297850456109056,positive,1.0,,,Delta,,spaceracedjs,,0,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know,,2015-02-21 16:49:19 -0800,Brooklyn,Eastern Time (US & Canada),2
7736,569296877902041088,positive,1.0,,,Delta,,kaesavga,,0,@JetBlue is the best!  Can't wait to use my travel bank $ for a FUN trip.,,2015-02-21 16:45:27 -0800,metro Boston,Istanbul,2
7754,569274123525844994,negative,1.0,longlines,1.0,Delta,,Evecotto,,0,@JetBlue how long does it take for a bag to get to the baggage belt!!!!!#toolong of a wait,,2015-02-21 15:15:02 -0800,,,2
7782,569248721139048448,positive,0.6531,,,Delta,,contimike,,0,@JetBlue Great thank you!,,2015-02-21 13:34:05 -0800,"New York, sort of!",,2
7787,569244956663148544,positive,1.0,,,Delta,,PatricePinkFile,,0,@JetBlue good to hear. Thx for being responsive.,,2015-02-21 13:19:08 -0800,"Washington, DC",Eastern Time (US & Canada),2
7789,569243807331409920,neutral,1.0,,,Delta,,Markjeffries1,,0,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,,2015-02-21 13:14:34 -0800,"40.741909,-73.997189",Eastern Time (US & Canada),2
7793,569239947061927938,positive,1.0,,,Delta,,CamiCorreaBal,,0,"@JetBlue thanks so much for help Us, u r amazing!",,2015-02-21 12:59:14 -0800,,Bogota,2
7795,569238666654195714,positive,1.0,,,Delta,,tarapall,,0,@JetBlue #kudos! And we're done and heading to warmer weather!,,2015-02-21 12:54:08 -0800,Long Island/Westchester,Eastern Time (US & Canada),2
7802,569235924544045057,positive,1.0,,,Delta,,scrappiedoodle,,0,@JetBlue Awesome! Thank you! ;),,2015-02-21 12:43:14 -0800,Virginia & Cali,,2
7809,569233861651144704,negative,1.0,Flight Booking Problems,0.6388,Delta,,RozFortuna,,0,@JetBlue that sucks. Oh well.,,2015-02-21 12:35:03 -0800,Mannahatta,Eastern Time (US & Canada),2
7818,569230445654740992,neutral,0.6517,,0.0,Delta,,BernardLeCroix,,0,@JetBlue I clear that folder regularly and JetBlue is white listed so it never got to me.,,2015-02-21 12:21:28 -0800,"Providence, RI",Eastern Time (US & Canada),2
7827,569224171303145473,positive,0.6489,,,Delta,,Destructiff,,0,@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung,,2015-02-21 11:56:32 -0800,NYC ,Atlantic Time (Canada),2
7833,569215076655214592,neutral,1.0,,,Delta,,xmorera,,0,@JetBlue  What are your rules on checked baggage and carry ons from SLC to SJO?,"[0.0, 0.0]",2015-02-21 11:20:24 -0800,Costa Rica,Central America,2
7834,569213183455563776,positive,1.0,,,Delta,,kaitlynrosati,,0,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated,,2015-02-21 11:12:53 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada),2
7836,569204185318723584,positive,1.0,,,Delta,,Margo221,,1,@JetBlue Thank you Alicia!  #ExceptionalService,,2015-02-21 10:37:07 -0800,,Eastern Time (US & Canada),2
7842,569191191448817664,neutral,0.6582,,0.0,Delta,,kaitlynrosati,,0,@JetBlue minutes to spare.,,2015-02-21 09:45:29 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada),2
7846,569190678758080512,negative,1.0,longlines,0.3723,Delta,,kaitlynrosati,,0,"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a",,2015-02-21 09:43:27 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada),2
7854,569177868221202432,positive,1.0,,,Delta,,jaredmooreski,,0,@JetBlue ok thank you for the quick response JetBlue still the best comp,,2015-02-21 08:52:33 -0800,,,2
7855,569176746735632384,positive,0.6469,,,Delta,,princessmarapao,,0,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb",,2015-02-21 08:48:05 -0800,"Virginia Beach, VA",Eastern Time (US & Canada),2
7874,569132246810144769,neutral,1.0,,,Delta,,thepointskid,,0,@JetBlue do you have a waiver for NY weather today?,,2015-02-21 05:51:16 -0800,New York,Eastern Time (US & Canada),2
7876,569126841354743809,negative,0.3898,Can't Tell,0.3898,Delta,,benjaminokeefe,,0,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore,,2015-02-21 05:29:47 -0800,,Eastern Time (US & Canada),2
7886,569103956795904000,positive,1.0,,,Delta,,AeroJobMarket,,0,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",,2015-02-21 03:58:51 -0800,Worldwide,London,2
7887,569102757875077121,positive,1.0,,,Delta,,AeroJobMarket,,0,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,,2015-02-21 03:54:05 -0800,Worldwide,London,2
7892,569083604216623104,neutral,0.6526,,,Delta,,tammyterez,,0,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,,2015-02-21 02:37:58 -0800,New York ,Eastern Time (US & Canada),2
7894,569076569983086592,neutral,1.0,,,Delta,,theycallme_HH,,0,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?,"[0.0, 0.0]",2015-02-21 02:10:01 -0800,Orleans/Tarpon Springs/London,Amsterdam,2
7898,569046984369111041,negative,1.0,Lost Luggage,1.0,Delta,,mattwheeler,,0,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?","[40.64342444, -111.49392569]",2015-02-21 00:12:28 -0800,"New York, NY",Eastern Time (US & Canada),2
7921,568974681115459584,neutral,1.0,,,Delta,,airtraffic01,,0,"@JetBlue Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?",,2015-02-20 19:25:09 -0800,Bushwood,,2
7922,568974096161234946,positive,1.0,,,Delta,,joel_betances,,0,@JetBlue thank you so much for your effort,,2015-02-20 19:22:50 -0800,new york,,2
7928,568968059517411329,negative,1.0,Late Flight,0.3398,Delta,,jcran72,,0,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay,,2015-02-20 18:58:50 -0800,Long Beach,,2
7946,568944962311626752,neutral,1.0,,,Delta,,BillyKace,,0,@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi,"[33.8117407, -118.1628]",2015-02-20 17:27:04 -0800,,Pacific Time (US & Canada),2
7951,568937402837786625,positive,1.0,,,Delta,,misschris715,,0,@JetBlue yes! Terra blue chips were my favorite. :),,2015-02-20 16:57:01 -0800,"los angeles, ca",Pacific Time (US & Canada),2
7961,568926268772581377,positive,1.0,,,Delta,,ChicoArtist,,1,"@JetBlue you are officially my favorite, thank you for the wonderful service at JFK",,2015-02-20 16:12:47 -0800,,Pacific Time (US & Canada),2
7963,568924781837455360,negative,1.0,Late Flight,1.0,Delta,,farms122,,0,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,,2015-02-20 16:06:52 -0800,,Eastern Time (US & Canada),2
7982,568906811308257280,neutral,0.6492,,,Delta,,pseudomachine,,0,@JetBlue Thank you.,,2015-02-20 14:55:28 -0800,New York City,Eastern Time (US & Canada),2
7990,568898792247992320,positive,1.0,,,Delta,,NapToniusMonk,,0,@JetBlue Please come to Indianapolis!,,2015-02-20 14:23:36 -0800,,Indiana (East),2
7996,568894248457646080,negative,0.6987,Can't Tell,0.6987,Delta,,noplasticshower,,0,Well lets see.  You could pay for my Negroni with bitcoin. @JetBlue,,2015-02-20 14:05:33 -0800,planet earth,,2
8013,568875992128729088,neutral,0.6382,,,Delta,,RogerSaintange,,0,@JetBlue @hanneslohmann cool,,2015-02-20 12:53:00 -0800,,Pacific Time (US & Canada),2
8014,568875212202078208,positive,0.6774,,,Delta,,narryyhemmings,,0,@JetBlue u the real MVP http://t.co/jWL26G6lRw,,2015-02-20 12:49:54 -0800,Boston,Eastern Time (US & Canada),2
8018,568864286266814465,positive,1.0,,,Delta,,KaylaRose__,,0,@JetBlue I will. Thank you!,,2015-02-20 12:06:29 -0800,,Eastern Time (US & Canada),2
8028,568857976733376512,positive,1.0,,,Delta,,HowDoesItSound,,0,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,,2015-02-20 11:41:25 -0800,"Brooklyn, NY",Pacific Time (US & Canada),2
8036,568849719625158657,positive,1.0,,,Delta,,JPopsie,,0,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,,2015-02-20 11:08:36 -0800,Global,Eastern Time (US & Canada),2
8043,568841355226517504,neutral,1.0,,,Delta,,laurafee,,0,@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,,2015-02-20 10:35:22 -0800,so cal,Pacific Time (US & Canada),2
8082,568805624164851712,positive,1.0,,,Delta,,matthewhirsch,,0,@JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015-02-20 08:13:23 -0800,"Hoboken, NJ",Eastern Time (US & Canada),2
8099,568796018348724226,negative,1.0,Late Flight,0.6941,Delta,,mariobonifacio,,0,"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some @JetBlue",,2015-02-20 07:35:13 -0800,New York,Eastern Time (US & Canada),2
8101,568789117426921472,neutral,0.65,,,Delta,,nokidhungry,,0,"@jetblue We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward",,2015-02-20 07:07:47 -0800,"Washington, DC",Eastern Time (US & Canada),2
8119,568768028831289344,negative,1.0,Customer Service Issue,0.3508,Delta,,tlrichmond,,0,@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue,,2015-02-20 05:43:59 -0800,,Atlantic Time (Canada),2
8122,568763889506082816,neutral,0.6579,,,Delta,,dentistmel,,0,@JetBlue Oh I will. #Disney bound. #workhard #playsoon,,2015-02-20 05:27:33 -0800,"East Greenwich,RI",,2
8131,568754053083222016,positive,1.0,,,Delta,,RascoePattie,,0,@JetBlue can't wait! I'll be the one who can't contain herself. 😄,,2015-02-20 04:48:27 -0800,,,2
8134,568752061682208768,positive,1.0,,,Delta,,TyrellJourdanA,,0,@JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all.,,2015-02-20 04:40:33 -0800,The Eastside of the Far Side,Eastern Time (US & Canada),2
8148,568703064691113984,neutral,1.0,,,Delta,,WallNyc,,0,@JetBlue how much for a trip to a warm island @SamChampion http://t.co/N3SUIip0VW,,2015-02-20 01:25:51 -0800,,,2
8153,568672781979619328,neutral,1.0,,,Delta,,BrendaPriddy,,0,"@jetblue Havana, Cuba - To share my love of photography and leave pictures behind, as well as to deliver much-needed items. #flyingitforward",,2015-02-19 23:25:31 -0800,BrendaPriddyAndCompany.com,Arizona,2
8164,568644388001337344,neutral,1.0,,,Delta,,Brian_Genest,,0,@JetBlue 108 to Portland Maine,,2015-02-19 21:32:41 -0800,Maine,Eastern Time (US & Canada),2
8173,568636400419151873,neutral,0.6694,,,Delta,,Who_Knows_Me1,,0,@JetBlue thanks for the help,"[40.64638899, -73.78399051]",2015-02-19 21:00:57 -0800,,,2
8181,568632557836865536,positive,0.6667,,0.0,Delta,,BorjaAngoitia1,,0,@JetBlue Thank you guys! Brilliant customer service,,2015-02-19 20:45:41 -0800,,,2
8186,568629820306952192,positive,0.6691,,,Delta,,BorjaAngoitia1,,0,@JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?,,2015-02-19 20:34:48 -0800,,,2
8188,568626612314308608,negative,0.373,Bad Flight,0.373,Delta,,mdrachler33,,1,@JetBlue why do you have every channel but @ABCNetwork How are @kgonzales89 and I supposed to watch Scandal? But free FlyFi is sweet!,,2015-02-19 20:22:03 -0800,,,2
8198,568616851531378688,positive,1.0,,,Delta,,JayPochBaby,,0,@JetBlue thank you #loyalmosaicmember,"[40.64661043, -73.776003]",2015-02-19 19:43:16 -0800,Buffalo,Eastern Time (US & Canada),2
8202,568612181480243200,positive,1.0,,,Delta,,ClassyMalick,,0,@JetBlue thank you very very much!! 💙💙,,2015-02-19 19:24:43 -0800,NY,,2
8211,568602933035601921,positive,0.6843,,,Delta,,SnappyKyle,,0,@JetBlue I LOVE JET BLUE!,,2015-02-19 18:47:58 -0800,10 ring,Pacific Time (US & Canada),2
8219,568600552814174208,positive,1.0,,,Delta,,SnappyKyle,,0,@JetBlue Thank you. I really would have preferred Jet Blue. You guys have the best seats in the business.,,2015-02-19 18:38:30 -0800,10 ring,Pacific Time (US & Canada),2
8220,568599227342852096,neutral,0.6588,,0.0,Delta,,SnappyKyle,,0,@JetBlue Hi. I'm trying to find a flight to the Middle East.,,2015-02-19 18:33:14 -0800,10 ring,Pacific Time (US & Canada),2
8221,568591345801158656,negative,1.0,Customer Service Issue,1.0,Delta,,peter_w_ryan,,0,@JetBlue @lopezlaymari what a patronizing response to a legitimate issue,,2015-02-19 18:01:55 -0800,Montreal,Eastern Time (US & Canada),2
8233,568574897988874240,positive,0.6775,,0.0,Delta,,MsBooya,,0,"@JetBlue no, they're too busy being awesome and trying to get us out ASAP. I'll deal.",,2015-02-19 16:56:33 -0800,,,2
8245,568560786756366336,neutral,0.6907,,0.0,Delta,,dcooode,,0,@JetBlue Guess I'll wait another 24 hrs in hopes rate goes down &amp; is more reasonable. Fingers crossed. Cutting it close to my travel dates.,,2015-02-19 16:00:29 -0800,,,2
8247,568559580717805568,neutral,1.0,,,Delta,,TheSnortherner,,0,"@JetBlue Well, I fly into Huntsville, AL. But I'd take either Nashville or Birmingham too!",,2015-02-19 15:55:42 -0800,NYC,Eastern Time (US & Canada),2
8260,568551350025330691,negative,0.6694,Late Flight,0.3779,Delta,,MsBooya,,0,@JetBlue can you give me an update on flight 1684 MCO-&gt;JFK? They're saying mechanical issues but will not disclose what they are...,,2015-02-19 15:22:59 -0800,,,2
8282,568533876873633793,neutral,1.0,,,Delta,,RobinFicklin,,0,@JetBlue yes slc on 4/19,,2015-02-19 14:13:33 -0800,Logan.Utah,Pacific Time (US & Canada),2
8285,568531076915662848,positive,1.0,,,Delta,,SaraNettesheim,,0,@JetBlue thanks for your help! #jetbluesofly,,2015-02-19 14:02:26 -0800,Boston College,,2
8309,568499629043687426,neutral,1.0,,,Delta,,bmose14,,0,"@JetBlue as requested, here's selfie somewhere over the Rocky's. #milehighselfieclub http://t.co/A1ChOxKPJp",,2015-02-19 11:57:28 -0800,"Boston, MA",Eastern Time (US & Canada),2
8313,568492016587436033,neutral,0.6606,,0.0,Delta,,alanbestnyc,,0,@JetBlue Does @AirCanada not take fraud as seriously?,,2015-02-19 11:27:13 -0800,,Quito,2
8321,568488247514554369,negative,1.0,Customer Service Issue,1.0,Delta,,alanbestnyc,,0,@JetBlue actually they said the fraud issue was never resolved. but why then did they issue me a new ticket of the phone?,,2015-02-19 11:12:14 -0800,,Quito,2
8334,568475010798637056,negative,1.0,Flight Booking Problems,1.0,Delta,,_TheRobynShow,,0,@JetBlue doesn't help if I have to fly on specific days,"[40.63817554, -73.95630614]",2015-02-19 10:19:38 -0800,NYC,Eastern Time (US & Canada),2
8335,568474960097878016,negative,1.0,Flight Attendant Complaints,0.6809,Delta,,NY_US,,0,@JetBlue it's noting about me i m perfectly fine it's the attitude and dealings with flyers. Stubborn. Demanding. Unwilling to accommodate.,,2015-02-19 10:19:26 -0800,NY NY,,2
8349,568448110256640000,positive,1.0,,,Delta,,smsuconn,,0,@JetBlue thank you!,,2015-02-19 08:32:45 -0800,"Alexandria, VA",Eastern Time (US & Canada),2
8363,568438528666959872,negative,1.0,Flight Booking Problems,0.3437,Delta,,Old_bauer,,0,talked to a @JetBlue manager and she offered we pay 3X's in cash what we originally paid #nothanks #jetblue #ripoff #flyunited,,2015-02-19 07:54:40 -0800,,Eastern Time (US & Canada),2
8373,568434959226179585,positive,1.0,,,Delta,,EricaRhone,,0,@JetBlue is gettin fancy! #Mint #LieFlat Nice work on the menu @Saxonandparole #LobsterMac #BloodyMary #JetSetter http://t.co/zf5wjgtXzT,,2015-02-19 07:40:29 -0800,NYC,Eastern Time (US & Canada),2
8380,568433045805465600,negative,1.0,Flight Attendant Complaints,0.6854,Delta,,Schnitz85,,0,@JetBlue I'm on flight and no booze being served 30 min in... What gives? #lostrevenue #angryandsober #bachelorpartymishap,,2015-02-19 07:32:53 -0800,"New York, NY",Quito,2
8382,568432609866457088,negative,1.0,Cancelled Flight,1.0,Delta,,Old_bauer,,0,@JetBlue managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,,2015-02-19 07:31:09 -0800,,Eastern Time (US & Canada),2
8392,568427870055305216,positive,1.0,,,Delta,,AliBessette,,0,@JetBlue thank you will do!! You guy are awesome!,,2015-02-19 07:12:19 -0800,,Quito,2
8396,568425693828132864,positive,1.0,,,Delta,,AliBessette,,0,@JetBlue okay awesome! Thank you!,,2015-02-19 07:03:40 -0800,,Quito,2
8401,568423886762569728,positive,0.6727,,0.0,Delta,,AliBessette,,0,@JetBlue just mine sadly.. But yea the fly fi is awesome,,2015-02-19 06:56:30 -0800,,Quito,2
8404,568422658494185472,negative,0.6702,Can't Tell,0.6702,Delta,,AliBessette,,0,@JetBlue the free wifi makes up for the television not working... It's staticy #ithelpsabit,,2015-02-19 06:51:37 -0800,,Quito,2
8420,568394078817267712,positive,1.0,,,Delta,,MaybeTonight,,0,@JetBlue OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!,,2015-02-19 04:58:03 -0800,Bay Shore NY,Eastern Time (US & Canada),2
8421,568393752596717568,neutral,0.6698,,0.0,Delta,,KatLaur12,,0,@JetBlue how can we get help with a hotel we booked with you and are having issues with.,"[33.81391813, -117.92216895]",2015-02-19 04:56:45 -0800,Boston,Pacific Time (US & Canada),2
8452,568244071770296320,neutral,0.6742,,0.0,Delta,,xcuteafi,,0,@JetBlue I cri,,2015-02-18 19:01:58 -0800,im 5sos af :))),Eastern Time (US & Canada),2
8453,568243600196296704,positive,0.6533,,,Delta,,xcuteafi,,0,@JetBlue #ClosePWCS please just tweet this🙏🙏❤️ I fly jetblue every time btw😏,,2015-02-18 19:00:06 -0800,im 5sos af :))),Eastern Time (US & Canada),2
8454,568243175074242560,neutral,0.6793,,,Delta,,xcuteafi,,0,@JetBlue Can you do me a huge favor?!🙏❤️,,2015-02-18 18:58:25 -0800,im 5sos af :))),Eastern Time (US & Canada),2
8462,568240048384151554,positive,1.0,,,Delta,,BellaBriscoe,,0,@JetBlue I will! Thank you!,"[40.64610291, -73.78666687]",2015-02-18 18:45:59 -0800,,,2
8465,568237879337422848,positive,0.6857,,,Delta,,amourEspinosa,,0,@JetBlue u cool,,2015-02-18 18:37:22 -0800,,Atlantic Time (Canada),2
8467,568231725970505728,positive,0.7077,,,Delta,,mvfilmfestival,,0,"@JetBlue The 13th Annual Martha's Vineyard African American Film Festival  August 10-15, 2015   Our attendees deserve a great flight to MV??",,2015-02-18 18:12:55 -0800,New York,Eastern Time (US & Canada),2
8478,568215093596573696,negative,0.6419,Late Flight,0.6419,Delta,,msitver,,0,@Jetblue Delay = Perfect time to learn Swift programming with @TeamTreehouse,"[0.0, 0.0]",2015-02-18 17:06:49 -0800,"New York, New York",Eastern Time (US & Canada),2
8483,568213769098108928,positive,1.0,,,Delta,,RogerSaintange,,0,@JetBlue wow you guys answer people wow you care I love jet blue,,2015-02-18 17:01:34 -0800,,Pacific Time (US & Canada),2
8489,568209287517835265,positive,0.6661,,,Delta,,NickTypesWords,,4,"It really is nice, though. The snack fridge…that you can just get up and take stuff out, like a dorm common room, is genius. @JetBlue",,2015-02-18 16:43:45 -0800,Inquiries: CAA  •  Miller PR ,,2
8490,568209150410248192,neutral,1.0,,,Delta,,NickTypesWords,,1,"Currently on @JetBlue, my new robotic love-doll. Reminded heavily of @pattonoswalt's bit about them-hence an excuse to say ""huxleyesque.""",,2015-02-18 16:43:12 -0800,Inquiries: CAA  •  Miller PR ,,2
8495,568207206023360512,neutral,1.0,,,Delta,,jadidheart,,0,@JetBlue  anywhere... away from this snow globe to warmth sand and palm trees..,,2015-02-18 16:35:29 -0800,,,2
8499,568205181990637568,neutral,1.0,,,Delta,,josiewarrior,,0,@JetBlue #jetblue #sofly #wish #firststari seetonight http://t.co/pyJAoayNx6,,2015-02-18 16:27:26 -0800,,,2
8508,568202287216234496,negative,1.0,Customer Service Issue,0.3741,Delta,,Ginzan77,,0,@JetBlue Tried...considerable confusion...no announcement...no sign updates,,2015-02-18 16:15:56 -0800,Northern Virginia,Eastern Time (US & Canada),2
8522,568193698284118016,negative,1.0,Customer Service Issue,1.0,Delta,,djh11375,,0,@JetBlue I did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.,,2015-02-18 15:41:48 -0800,"Forest Hills, NY",Eastern Time (US & Canada),2
8546,568174545854726144,positive,0.6635,,,Delta,,VTAlexandria,,0,@JetBlue Hawaii! Get me somewhere warm &amp; I can find some good to do. #FlyItForward,,2015-02-18 14:25:42 -0800,,,2
8561,568162505597566976,neutral,1.0,,,Delta,,HAbbott4,,0,@JetBlue Any EMS window seats on 1099 tomorrow?,,2015-02-18 13:37:51 -0800,NY,Eastern Time (US & Canada),2
8567,568159336104636417,positive,0.6701,,,Delta,,carloscrazyself,,0,@JetBlue Aw okay thanks,,2015-02-18 13:25:16 -0800,Atlantic City ,Eastern Time (US & Canada),2
8577,568153823581216768,neutral,0.6667,,0.0,Delta,,thedanband,,0,"@JetBlue yes, but it hurt my feelings to walk by MINT. A fella can dream. #happy4them",,2015-02-18 13:03:21 -0800,New York City,Pacific Time (US & Canada),2
8583,568146088416448513,negative,1.0,Customer Service Issue,0.6691,Delta,,rolf_schomaker,,0,@JetBlue lots of people scratching heads and looking at screens ignoring passengers,"[40.77471899, -73.86957658]",2015-02-18 12:32:37 -0800,ft Lauderdale,,2
8584,568145983931969536,neutral,0.6779,,,Delta,,ToriThatMexican,,0,@JetBlue I thought the same thing after I sent it,"[46.14149629, -122.90609053]",2015-02-18 12:32:12 -0800,pnw,Arizona,2
8587,568140724618686464,neutral,0.6624,,0.0,Delta,,CureFoodAllergy,,1,@JetBlue order @FARE (3/3),,2015-02-18 12:11:18 -0800,Boston,Eastern Time (US & Canada),2
8590,568140329821577217,neutral,0.3661,,0.0,Delta,,Gailliag,,0,@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.,,2015-02-18 12:09:44 -0800,,Central Time (US & Canada),2
8595,568132703738077185,negative,0.7179,Bad Flight,0.7179,Delta,,heyheyman,,0,@JetBlue Oh no! I thought it did. :(,,2015-02-18 11:39:26 -0800,"Boston, MA",Eastern Time (US & Canada),2
8600,568127068287963136,negative,1.0,Customer Service Issue,0.6547,Delta,,MeganAurea,,0,@JetBlue nope. None to be found,,2015-02-18 11:17:03 -0800,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada),2
8604,568124733851443200,positive,1.0,,,Delta,,tktarzan,,0,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!,,2015-02-18 11:07:46 -0800,,Hawaii,2
8619,568106969812189184,negative,1.0,Customer Service Issue,1.0,Delta,,LisaPal,,0,@JetBlue ask @j_beatz247 but I teach marketing at a university and will gladly consult on customer service and how NOT to treat passengers.,,2015-02-18 09:57:11 -0800,"New Orleans, LA",Central Time (US & Canada),2
8627,568100774204600320,neutral,0.6742,,0.0,Delta,,IrenePesoDoE,,0,@JetBlue are you ever looking for interns ?,,2015-02-18 09:32:34 -0800,,Eastern Time (US & Canada),2
8630,568098677618683904,negative,0.6442,Flight Booking Problems,0.3228,Delta,,JCameronUSA,,0,@JetBlue Only middle seats. SFO -&gt; BOS. Not fun. She keeps getting $10 credits. Would much rather have a working TV.,,2015-02-18 09:24:14 -0800,,Atlantic Time (Canada),2
8632,568095961408507904,positive,1.0,,,Delta,,jos114,,0,@JetBlue Beatriz and Susan. Gate 4 MCO.,,2015-02-18 09:13:26 -0800,New York ,Eastern Time (US & Canada),2
8639,568093784417951744,neutral,0.6685,,0.0,Delta,,CFMcG,,0,@JetBlue Just a thought!,,2015-02-18 09:04:47 -0800,Manhattan,Eastern Time (US & Canada),2
